Country,Category,Subcategory,Model,Fiscal Year,Value Column Name,Value
"Australia","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount - Order Quantity","163.058"
"Australia","Components","Pedals","LL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","23.294"
"Australia","Components","Pedals","Touring Pedal","FY2019","Order Quantity",
"Australia","Components","Pedals","Touring Pedal","FY2019","Sales Amount",
"Australia","Components","Pedals","Touring Pedal","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Pedals","Touring Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Pedals","Touring Pedal","FY2020","Order Quantity","14"
"Australia","Components","Pedals","Touring Pedal","FY2020","Sales Amount","680.316"
"Australia","Components","Pedals","Touring Pedal","FY2020","Sales Amount - Order Quantity","666.316"
"Australia","Components","Pedals","Touring Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"Australia","Components","Pedals","HL Mountain Pedal","FY2019","Order Quantity",
"Australia","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount",
"Australia","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Pedals","HL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Pedals","HL Mountain Pedal","FY2020","Order Quantity","16"
"Australia","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount","777.504"
"Australia","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount - Order Quantity","761.504"
"Australia","Components","Pedals","HL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2019","Order Quantity",
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2019","Sales Amount",
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2020","Order Quantity","2"
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2020","Sales Amount","32.544"
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2020","Sales Amount - Order Quantity","30.543999999999997"
"Australia","Components","Saddles","LL Mountain Seat/Saddle 2","FY2020","(Sales Amount - Order Quantity)%","15.271999999999998"
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2019","Order Quantity",
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2019","Sales Amount",
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2020","Order Quantity","5"
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2020","Sales Amount","117.42"
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2020","Sales Amount - Order Quantity","112.42"
"Australia","Components","Saddles","ML Touring Seat/Saddle","FY2020","(Sales Amount - Order Quantity)%","22.484"
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2019","Order Quantity",
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2019","Sales Amount",
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2020","Order Quantity","11"
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2020","Sales Amount","178.992"
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2020","Sales Amount - Order Quantity","167.992"
"Australia","Components","Saddles","LL Touring Seat/Saddle","FY2020","(Sales Amount - Order Quantity)%","15.271999999999998"
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Order Quantity",
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Sales Amount",
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Order Quantity","6"
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Sales Amount","189.504"
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Sales Amount - Order Quantity","183.504"
"Australia","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","(Sales Amount - Order Quantity)%","30.584"
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","Order Quantity",
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","Sales Amount",
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","Order Quantity","13"
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","Sales Amount","305.292"
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","Sales Amount - Order Quantity","292.292"
"Australia","Components","Saddles","ML Mountain Seat/Saddle 2","FY2020","(Sales Amount - Order Quantity)%","22.483999999999995"
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2019","Order Quantity",
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2019","Sales Amount",
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2020","Order Quantity","46"
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2020","Sales Amount","1452.864"
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2020","Sales Amount - Order Quantity","1406.864"
"Australia","Components","Saddles","HL Touring Seat/Saddle","FY2020","(Sales Amount - Order Quantity)%","30.584"
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2019","Order Quantity",
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount",
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2020","Order Quantity","1"
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount","72.162"
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","71.162"
"Australia","Components","Handlebars","HL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.162"
"Australia","Components","Handlebars","LL Touring Handlebars","FY2019","Order Quantity",
"Australia","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount",
"Australia","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Handlebars","LL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Handlebars","LL Touring Handlebars","FY2020","Order Quantity","5"
"Australia","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount","138.27"
"Australia","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount - Order Quantity","133.27"
"Australia","Components","Handlebars","LL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","26.654000000000007"
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2019","Order Quantity",
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount",
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2020","Order Quantity","12"
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount","320.688"
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","308.688"
"Australia","Components","Handlebars","LL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.724"
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2019","Order Quantity",
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount",
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2020","Order Quantity","17"
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount","631.584"
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount - Order Quantity","614.584"
"Australia","Components","Handlebars","ML Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","36.151999999999994"
"Australia","Components","Handlebars","HL Touring Handlebars","FY2019","Order Quantity",
"Australia","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount",
"Australia","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Handlebars","HL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Handlebars","HL Touring Handlebars","FY2020","Order Quantity","30"
"Australia","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount","1648.26"
"Australia","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount - Order Quantity","1618.26"
"Australia","Components","Handlebars","HL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","53.942"
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2019","Order Quantity",
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2019","Sales Amount",
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2020","Order Quantity","30"
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2020","Sales Amount","971.82"
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2020","Sales Amount - Order Quantity","941.82"
"Australia","Components","Bottom Brackets","LL Bottom Bracket","FY2020","(Sales Amount - Order Quantity)%","31.394000000000002"
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2019","Order Quantity",
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2019","Sales Amount",
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2020","Order Quantity","47"
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2020","Sales Amount","3426.018"
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2020","Sales Amount - Order Quantity","3379.018"
"Australia","Components","Bottom Brackets","HL Bottom Bracket","FY2020","(Sales Amount - Order Quantity)%","71.894"
"Australia","Components","Brakes","Rear Brakes","FY2019","Order Quantity",
"Australia","Components","Brakes","Rear Brakes","FY2019","Sales Amount",
"Australia","Components","Brakes","Rear Brakes","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Brakes","Rear Brakes","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Brakes","Rear Brakes","FY2020","Order Quantity","28"
"Australia","Components","Brakes","Rear Brakes","FY2020","Sales Amount","1789.2"
"Australia","Components","Brakes","Rear Brakes","FY2020","Sales Amount - Order Quantity","1761.2"
"Australia","Components","Brakes","Rear Brakes","FY2020","(Sales Amount - Order Quantity)%","62.9"
"Australia","Components","Brakes","Front Brakes","FY2019","Order Quantity",
"Australia","Components","Brakes","Front Brakes","FY2019","Sales Amount",
"Australia","Components","Brakes","Front Brakes","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Brakes","Front Brakes","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Brakes","Front Brakes","FY2020","Order Quantity","59"
"Australia","Components","Brakes","Front Brakes","FY2020","Sales Amount","3770.1"
"Australia","Components","Brakes","Front Brakes","FY2020","Sales Amount - Order Quantity","3711.1"
"Australia","Components","Brakes","Front Brakes","FY2020","(Sales Amount - Order Quantity)%","62.9"
"Australia","Components","Derailleurs","Rear Derailleur","FY2019","Order Quantity",
"Australia","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount",
"Australia","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Derailleurs","Rear Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Derailleurs","Rear Derailleur","FY2020","Order Quantity","29"
"Australia","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount","2113.404"
"Australia","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount - Order Quantity","2084.404"
"Australia","Components","Derailleurs","Rear Derailleur","FY2020","(Sales Amount - Order Quantity)%","71.876"
"Australia","Components","Derailleurs","Front Derailleur","FY2019","Order Quantity",
"Australia","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount",
"Australia","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Derailleurs","Front Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"Australia","Components","Derailleurs","Front Derailleur","FY2020","Order Quantity","95"
"Australia","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount","5214.93"
"Australia","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount - Order Quantity","5119.93"
"Australia","Components","Derailleurs","Front Derailleur","FY2020","(Sales Amount - Order Quantity)%","53.894000000000005"
"Australia","Components","Cranksets","LL Crankset","FY2019","Order Quantity",
"Australia","Components","Cranksets","LL Crankset","FY2019","Sales Amount",
"Australia","Components","Cranksets","LL Crankset","FY2019","Sales Amount - Order Quantity",
"Australia","Components","Cranksets","LL Crankset","FY2019","(Sales Amount - Order Quantity)%",
