Orders.State,Orders.Category,Orders.Sub-Category,Orders.Segment,Orders.Order Date.Variation.Date Hierarchy.Quarter,Sum(Orders.Profit),Sum(Orders.Discount),Sum(Orders.Quantity),Sum(Orders.Sales)
Washington,Office Supplies,Paper,Corporate,Qtr 3,97.38419999999999,0,8,199.14
Wisconsin,Office Supplies,Paper,Corporate,Qtr 3,127.637,0,10,263.18
Arizona,Office Supplies,Paper,Corporate,Qtr 4,261.76919999999996,0.6000000000000001,14,736.5840000000001
California,Office Supplies,Paper,Corporate,Qtr 4,1025.8115000000003,0,131,2147.26
Colorado,Office Supplies,Paper,Corporate,Qtr 4,5.1011999999999995,0.2,3,15.696000000000002
Florida,Office Supplies,Paper,Corporate,Qtr 4,86.065,1,23,243.87199999999999
Georgia,Office Supplies,Paper,Corporate,Qtr 4,12.0432,0,5,25.200000000000003
Illinois,Office Supplies,Paper,Corporate,Qtr 4,93.36759999999998,1,14,265.52000000000004
Indiana,Office Supplies,Paper,Corporate,Qtr 4,289.2032,0,18,611.79
Kentucky,Office Supplies,Paper,Corporate,Qtr 4,316.68019999999996,0,12,661.2799999999999
Michigan,Office Supplies,Paper,Corporate,Qtr 4,254.42539999999997,0,21,534.2
New Jersey,Office Supplies,Paper,Corporate,Qtr 4,88.39679999999998,0,13,184.16
New York,Office Supplies,Paper,Corporate,Qtr 4,462.14449999999994,0,61,959.2399999999999
North Carolina,Office Supplies,Paper,Corporate,Qtr 4,35.553799999999995,0.4,5,103.12
Ohio,Office Supplies,Paper,Corporate,Qtr 4,44.8653,0.6000000000000001,8,126.696
Pennsylvania,Office Supplies,Paper,Corporate,Qtr 4,118.3847,1.4,30,336.15200000000004
Tennessee,Office Supplies,Paper,Corporate,Qtr 4,,,,
Texas,Office Supplies,Paper,Corporate,Qtr 4,262.0011999999999,4.000000000000001,74,747.4240000000001
Virginia,Office Supplies,Paper,Corporate,Qtr 4,,,,
Washington,Office Supplies,Paper,Corporate,Qtr 4,200.47629999999995,0,35,420.15
Wisconsin,Office Supplies,Paper,Corporate,Qtr 4,,,,
Arizona,Office Supplies,Paper,Home Office,Qtr 1,,,,
California,Office Supplies,Paper,Home Office,Qtr 1,636.9865,0,49,1312.6200000000001
Colorado,Office Supplies,Paper,Home Office,Qtr 1,,,,
Florida,Office Supplies,Paper,Home Office,Qtr 1,39.35119999999999,0.4,10,112.432
Georgia,Office Supplies,Paper,Home Office,Qtr 1,392.1008,0,19,814.18
Illinois,Office Supplies,Paper,Home Office,Qtr 1,202.26939999999996,1.4,19,577.168
Indiana,Office Supplies,Paper,Home Office,Qtr 1,5.5565999999999995,0,1,11.34
Kentucky,Office Supplies,Paper,Home Office,Qtr 1,3.0084,0,1,6.54
Michigan,Office Supplies,Paper,Home Office,Qtr 1,,,,
New Jersey,Office Supplies,Paper,Home Office,Qtr 1,5.7623999999999995,0,2,11.76
New York,Office Supplies,Paper,Home Office,Qtr 1,57.6422,0,7,118.38
North Carolina,Office Supplies,Paper,Home Office,Qtr 1,,,,
Ohio,Office Supplies,Paper,Home Office,Qtr 1,26.019599999999997,0.4,6,78.864
Pennsylvania,Office Supplies,Paper,Home Office,Qtr 1,,,,
Tennessee,Office Supplies,Paper,Home Office,Qtr 1,,,,
Texas,Office Supplies,Paper,Home Office,Qtr 1,26.984199999999998,0.4,5,75.85600000000001
Virginia,Office Supplies,Paper,Home Office,Qtr 1,17.6712,0,5,36.120000000000005
Washington,Office Supplies,Paper,Home Office,Qtr 1,3.1104000000000003,0,1,6.48
Wisconsin,Office Supplies,Paper,Home Office,Qtr 1,,,,
Arizona,Office Supplies,Paper,Home Office,Qtr 2,33.0342,0.6000000000000001,12,97.87200000000001
California,Office Supplies,Paper,Home Office,Qtr 2,486.7000999999999,0,33,1014.1100000000001
Colorado,Office Supplies,Paper,Home Office,Qtr 2,22.6476,0.6000000000000001,10,65.76
Florida,Office Supplies,Paper,Home Office,Qtr 2,31.4712,0.2,4,93.248
Georgia,Office Supplies,Paper,Home Office,Qtr 2,37.2864,0,11,77.68
Illinois,Office Supplies,Paper,Home Office,Qtr 2,133.93939999999998,0.8,20,376.97599999999994
Indiana,Office Supplies,Paper,Home Office,Qtr 2,,,,
Kentucky,Office Supplies,Paper,Home Office,Qtr 2,,,,
Michigan,Office Supplies,Paper,Home Office,Qtr 2,182.80890000000002,0,10,373.45000000000005
New Jersey,Office Supplies,Paper,Home Office,Qtr 2,3.5766999999999998,0,1,7.61
New York,Office Supplies,Paper,Home Office,Qtr 2,172.8892,0,18,360.82000000000005
North Carolina,Office Supplies,Paper,Home Office,Qtr 2,59.74319999999999,0.4,5,172
Ohio,Office Supplies,Paper,Home Office,Qtr 2,212.4754,1,21,613.304
Pennsylvania,Office Supplies,Paper,Home Office,Qtr 2,43.496399999999994,1,24,125.60000000000002
Tennessee,Office Supplies,Paper,Home Office,Qtr 2,,,,
Texas,Office Supplies,Paper,Home Office,Qtr 2,45.108999999999995,1.2,17,138.12800000000001
Virginia,Office Supplies,Paper,Home Office,Qtr 2,105.03869999999999,0,7,219.41
Washington,Office Supplies,Paper,Home Office,Qtr 2,9.356399999999999,0,3,20.34
Wisconsin,Office Supplies,Paper,Home Office,Qtr 2,323.7408,0,13,674.4599999999999
Arizona,Office Supplies,Paper,Home Office,Qtr 3,33.721199999999996,0.2,3,93.024
California,Office Supplies,Paper,Home Office,Qtr 3,199.081,0,39,408.5999999999999
Colorado,Office Supplies,Paper,Home Office,Qtr 3,5.2026,0.2,3,14.352000000000002
Florida,Office Supplies,Paper,Home Office,Qtr 3,10.8864,0.2,6,31.104000000000006
Georgia,Office Supplies,Paper,Home Office,Qtr 3,134.914,0,10,290.98
Illinois,Office Supplies,Paper,Home Office,Qtr 3,52.4362,0.6000000000000001,18,146.88
Indiana,Office Supplies,Paper,Home Office,Qtr 3,12.441600000000001,0,4,25.92
Kentucky,Office Supplies,Paper,Home Office,Qtr 3,,,,
Michigan,Office Supplies,Paper,Home Office,Qtr 3,63.386399999999995,0,5,129.36
New Jersey,Office Supplies,Paper,Home Office,Qtr 3,21.837600000000002,0,7,45.36
New York,Office Supplies,Paper,Home Office,Qtr 3,342.5208,0,32,720.0899999999999
North Carolina,Office Supplies,Paper,Home Office,Qtr 3,,,,
Ohio,Office Supplies,Paper,Home Office,Qtr 3,55.62479999999999,1.4,31,161.50400000000002
Pennsylvania,Office Supplies,Paper,Home Office,Qtr 3,33.567499999999995,0.8,13,100.15200000000002
Tennessee,Office Supplies,Paper,Home Office,Qtr 3,,,,
Texas,Office Supplies,Paper,Home Office,Qtr 3,82.4187,0.8,20,234.74400000000003
Virginia,Office Supplies,Paper,Home Office,Qtr 3,15.552000000000001,0,5,32.400000000000006
Washington,Office Supplies,Paper,Home Office,Qtr 3,47.6344,0,9,101.19999999999999
Wisconsin,Office Supplies,Paper,Home Office,Qtr 3,,,,
Arizona,Office Supplies,Paper,Home Office,Qtr 4,24.6152,0.4,6,67.904
California,Office Supplies,Paper,Home Office,Qtr 4,541.9044,0,80,1144.45
Colorado,Office Supplies,Paper,Home Office,Qtr 4,,,,
Florida,Office Supplies,Paper,Home Office,Qtr 4,30.6646,1,20,88.72800000000001
Georgia,Office Supplies,Paper,Home Office,Qtr 4,,,,
Illinois,Office Supplies,Paper,Home Office,Qtr 4,1.2375999999999996,0.2,1,3.808
Indiana,Office Supplies,Paper,Home Office,Qtr 4,142.9984,0,24,299.99
Kentucky,Office Supplies,Paper,Home Office,Qtr 4,,,,
Michigan,Office Supplies,Paper,Home Office,Qtr 4,18.045,0,5,37.980000000000004
New Jersey,Office Supplies,Paper,Home Office,Qtr 4,,,,
New York,Office Supplies,Paper,Home Office,Qtr 4,478.2757,0,51,1010.1299999999999
North Carolina,Office Supplies,Paper,Home Office,Qtr 4,10.3518,0.6000000000000001,7,30.288000000000004
Ohio,Office Supplies,Paper,Home Office,Qtr 4,57.351099999999995,1.4,16,162.192
Pennsylvania,Office Supplies,Paper,Home Office,Qtr 4,125.46329999999998,1.5999999999999999,28,354.512
Tennessee,Office Supplies,Paper,Home Office,Qtr 4,10.5192,0.4,6,30.400000000000006
Texas,Office Supplies,Paper,Home Office,Qtr 4,151.0945,0.8,18,420.2
Virginia,Office Supplies,Paper,Home Office,Qtr 4,,,,
Washington,Office Supplies,Paper,Home Office,Qtr 4,68.084,0,10,146.60000000000002
Wisconsin,Office Supplies,Paper,Home Office,Qtr 4,84.5154,0,9,179.82
Arizona,Office Supplies,Storage,Consumer,Qtr 1,,,,
California,Office Supplies,Storage,Consumer,Qtr 1,813.8181999999997,0,55,3971.2900000000004
Colorado,Office Supplies,Storage,Consumer,Qtr 1,-15.910200000000088,0.2,3,636.4080000000001
Florida,Office Supplies,Storage,Consumer,Qtr 1,-15.99480000000002,0.4,10,293.18399999999997
Georgia,Office Supplies,Storage,Consumer,Qtr 1,187.2006,0,9,1396.8600000000001
Illinois,Office Supplies,Storage,Consumer,Qtr 1,-2.1406000000000027,0.4,5,110.768
Indiana,Office Supplies,Storage,Consumer,Qtr 1,21.164000000000005,0,5,81.4
Kentucky,Office Supplies,Storage,Consumer,Qtr 1,,,,
Michigan,Office Supplies,Storage,Consumer,Qtr 1,26.931600000000003,0,5,310.5
New Jersey,Office Supplies,Storage,Consumer,Qtr 1,,,,
New York,Office Supplies,Storage,Consumer,Qtr 1,228.50259999999992,0,22,1441.19
North Carolina,Office Supplies,Storage,Consumer,Qtr 1,5.918499999999998,0.2,5,67.64
Ohio,Office Supplies,Storage,Consumer,Qtr 1,39.082999999999956,0.4,4,339.776
Pennsylvania,Office Supplies,Storage,Consumer,Qtr 1,,,,
Tennessee,Office Supplies,Storage,Consumer,Qtr 1,,,,
Texas,Office Supplies,Storage,Consumer,Qtr 1,-278.86150000000015,1.7999999999999998,25,2068.44
Virginia,Office Supplies,Storage,Consumer,Qtr 1,9.98820000000002,0,3,332.94
Washington,Office Supplies,Storage,Consumer,Qtr 1,13.078800000000012,0,10,359.12
Wisconsin,Office Supplies,Storage,Consumer,Qtr 1,,,,
Arizona,Office Supplies,Storage,Consumer,Qtr 2,-22.811399999999995,0.8,9,171.256
California,Office Supplies,Storage,Consumer,Qtr 2,328.61170000000004,0,63,3255.1200000000003
Colorado,Office Supplies,Storage,Consumer,Qtr 2,-32.9292,0.2,3,146.352
Florida,Office Supplies,Storage,Consumer,Qtr 2,0.3348,0.2,1,4.464
Georgia,Office Supplies,Storage,Consumer,Qtr 2,194.83979999999997,0,5,1032
Illinois,Office Supplies,Storage,Consumer,Qtr 2,41.49959999999999,1,18,1826.496
Indiana,Office Supplies,Storage,Consumer,Qtr 2,,,,
Kentucky,Office Supplies,Storage,Consumer,Qtr 2,214.76,0,5,826
Michigan,Office Supplies,Storage,Consumer,Qtr 2,20.69460000000001,0,6,689.8199999999999
New Jersey,Office Supplies,Storage,Consumer,Qtr 2,,,,
New York,Office Supplies,Storage,Consumer,Qtr 2,463.8937999999998,0,58,4529.39
North Carolina,Office Supplies,Storage,Consumer,Qtr 2,,,,
Ohio,Office Supplies,Storage,Consumer,Qtr 2,-1.9168999999999343,1.2,19,1520.5279999999998
Pennsylvania,Office Supplies,Storage,Consumer,Qtr 2,-83.04629999999996,0.6000000000000001,9,438.24
Tennessee,Office Supplies,Storage,Consumer,Qtr 2,-18.196,0.2,1,72.784
Texas,Office Supplies,Storage,Consumer,Qtr 2,-184.60670000000005,1.9999999999999998,34,948.2720000000002
Virginia,Office Supplies,Storage,Consumer,Qtr 2,255.44709999999995,0,16,1171.85
Washington,Office Supplies,Storage,Consumer,Qtr 2,149.5415,0,7,673.14
Wisconsin,Office Supplies,Storage,Consumer,Qtr 2,,,,
Arizona,Office Supplies,Storage,Consumer,Qtr 3,-58.73560000000002,1,13,368.792
California,Office Supplies,Storage,Consumer,Qtr 3,1155.8778999999995,0,121,6888.65
Colorado,Office Supplies,Storage,Consumer,Qtr 3,19.49009999999998,0.4,10,270.58400000000006
Florida,Office Supplies,Storage,Consumer,Qtr 3,,,,
Georgia,Office Supplies,Storage,Consumer,Qtr 3,44.364999999999995,0,8,158.54
Illinois,Office Supplies,Storage,Consumer,Qtr 3,92.15339999999993,1.4,22,1998.08
Indiana,Office Supplies,Storage,Consumer,Qtr 3,59.36239999999998,0,8,367.02
Kentucky,Office Supplies,Storage,Consumer,Qtr 3,5.196799999999996,0,4,129.92
Michigan,Office Supplies,Storage,Consumer,Qtr 3,179.18730000000002,0,11,1231.7399999999998
New Jersey,Office Supplies,Storage,Consumer,Qtr 3,9.534000000000002,0,3,34.05
New York,Office Supplies,Storage,Consumer,Qtr 3,989.0977999999999,0,48,5140.409999999999
North Carolina,Office Supplies,Storage,Consumer,Qtr 3,34.00469999999994,0.4,11,772.104
Ohio,Office Supplies,Storage,Consumer,Qtr 3,-60.66210000000005,1.9999999999999998,32,1737.7279999999998
Pennsylvania,Office Supplies,Storage,Consumer,Qtr 3,-12.093100000000035,1.4,26,870.392
Tennessee,Office Supplies,Storage,Consumer,Qtr 3,-117.82580000000002,0.8,15,863.904
Texas,Office Supplies,Storage,Consumer,Qtr 3,-240.57130000000024,3.2000000000000006,63,3544.1999999999994
Virginia,Office Supplies,Storage,Consumer,Qtr 3,47.938500000000005,0,5,177.54999999999998
Washington,Office Supplies,Storage,Consumer,Qtr 3,293.5247,0,36,2083.16
Wisconsin,Office Supplies,Storage,Consumer,Qtr 3,14.169999999999998,0,5,54.5
Arizona,Office Supplies,Storage,Consumer,Qtr 4,-65.7946,0.8,25,946.7760000000001
California,Office Supplies,Storage,Consumer,Qtr 4,1064.4298999999996,0,134,8137.319999999999
Colorado,Office Supplies,Storage,Consumer,Qtr 4,-69.32670000000002,0.4,5,321.64
Florida,Office Supplies,Storage,Consumer,Qtr 4,-337.95990000000006,1.5999999999999999,23,2449.5760000000005
Georgia,Office Supplies,Storage,Consumer,Qtr 4,,,,
Illinois,Office Supplies,Storage,Consumer,Qtr 4,-53.360300000000095,2.1999999999999997,29,1836.1600000000003
Indiana,Office Supplies,Storage,Consumer,Qtr 4,18.766999999999996,0,1,375.34
Kentucky,Office Supplies,Storage,Consumer,Qtr 4,194.8361,0,24,1081.0900000000001
Michigan,Office Supplies,Storage,Consumer,Qtr 4,239.15239999999983,0,31,1589.46
New Jersey,Office Supplies,Storage,Consumer,Qtr 4,,,,
New York,Office Supplies,Storage,Consumer,Qtr 4,323.11259999999993,0,60,2579.8300000000004
North Carolina,Office Supplies,Storage,Consumer,Qtr 4,-150.73900000000006,0.8,13,820.024
Ohio,Office Supplies,Storage,Consumer,Qtr 4,-234.82580000000002,1,21,1101.976
Pennsylvania,Office Supplies,Storage,Consumer,Qtr 4,-169.1247000000001,2.1999999999999997,38,2707.688
Tennessee,Office Supplies,Storage,Consumer,Qtr 4,-111.08390000000003,1.2,26,1200.3360000000002
Texas,Office Supplies,Storage,Consumer,Qtr 4,-136.88820000000007,3.0000000000000004,49,2206.184
Virginia,Office Supplies,Storage,Consumer,Qtr 4,173.07379999999992,0,7,599.78
Washington,Office Supplies,Storage,Consumer,Qtr 4,82.2333,0,24,1760.8400000000001
Wisconsin,Office Supplies,Storage,Consumer,Qtr 4,29.078500000000002,0,11,725.09
Arizona,Office Supplies,Storage,Corporate,Qtr 1,6.543499999999998,0.2,1,104.69600000000001
California,Office Supplies,Storage,Corporate,Qtr 1,134.71790000000001,0,26,2635.04
Colorado,Office Supplies,Storage,Corporate,Qtr 1,14.754599999999996,0.2,9,168.624
Florida,Office Supplies,Storage,Corporate,Qtr 1,1.961999999999998,0.2,3,26.160000000000004
Georgia,Office Supplies,Storage,Corporate,Qtr 1,,,,
Illinois,Office Supplies,Storage,Corporate,Qtr 1,,,,
Indiana,Office Supplies,Storage,Corporate,Qtr 1,,,,
Kentucky,Office Supplies,Storage,Corporate,Qtr 1,,,,
Michigan,Office Supplies,Storage,Corporate,Qtr 1,,,,
New Jersey,Office Supplies,Storage,Corporate,Qtr 1,,,,
New York,Office Supplies,Storage,Corporate,Qtr 1,419.64329999999995,0,32,2453.12
North Carolina,Office Supplies,Storage,Corporate,Qtr 1,-3.864600000000002,0.2,1,16.272000000000002
Ohio,Office Supplies,Storage,Corporate,Qtr 1,-10.051200000000003,0.2,8,44.672000000000004
Pennsylvania,Office Supplies,Storage,Corporate,Qtr 1,-158.784,0.6000000000000001,12,755.88
Tennessee,Office Supplies,Storage,Corporate,Qtr 1,,,,
Texas,Office Supplies,Storage,Corporate,Qtr 1,2.5629999999999984,0.6000000000000001,6,57.992
Virginia,Office Supplies,Storage,Corporate,Qtr 1,25.461600000000004,0,10,234.57999999999998
Washington,Office Supplies,Storage,Corporate,Qtr 1,349.33919999999995,0,11,1468.3799999999997
Wisconsin,Office Supplies,Storage,Corporate,Qtr 1,,,,
Arizona,Office Supplies,Storage,Corporate,Qtr 2,,,,
California,Office Supplies,Storage,Corporate,Qtr 2,404.47439999999995,0,22,2568.9399999999996
Colorado,Office Supplies,Storage,Corporate,Qtr 2,,,,
Florida,Office Supplies,Storage,Corporate,Qtr 2,143.29079999999985,1.2,26,3763.1840000000007
Georgia,Office Supplies,Storage,Corporate,Qtr 2,,,,
Illinois,Office Supplies,Storage,Corporate,Qtr 2,-45.1088,1,18,444.448
Indiana,Office Supplies,Storage,Corporate,Qtr 2,95.46119999999996,0,2,530.34
Kentucky,Office Supplies,Storage,Corporate,Qtr 2,14.984999999999992,0,9,912.0899999999999
Michigan,Office Supplies,Storage,Corporate,Qtr 2,,,,
New Jersey,Office Supplies,Storage,Corporate,Qtr 2,16.788600000000002,0,1,62.18
New York,Office Supplies,Storage,Corporate,Qtr 2,587.3482,0,18,2632.8500000000004
North Carolina,Office Supplies,Storage,Corporate,Qtr 2,-27.870000000000005,0.4,4,181.536
Ohio,Office Supplies,Storage,Corporate,Qtr 2,-35.70099999999999,0.4,5,204.66400000000002
Pennsylvania,Office Supplies,Storage,Corporate,Qtr 2,-54.00390000000004,1.4,16,845.8960000000001
Tennessee,Office Supplies,Storage,Corporate,Qtr 2,16.597999999999967,0.4,6,242.69600000000003
Texas,Office Supplies,Storage,Corporate,Qtr 2,152.22239999999985,1.4,31,4108.840000000001
Virginia,Office Supplies,Storage,Corporate,Qtr 2,,,,
Washington,Office Supplies,Storage,Corporate,Qtr 2,,,,
Wisconsin,Office Supplies,Storage,Corporate,Qtr 2,,,,
Arizona,Office Supplies,Storage,Corporate,Qtr 3,-81.91020000000003,0.6000000000000001,15,562.952
California,Office Supplies,Storage,Corporate,Qtr 3,508.07189999999986,0,44,2733.16
Colorado,Office Supplies,Storage,Corporate,Qtr 3,-33.804,0.4,5,931.6080000000002
Florida,Office Supplies,Storage,Corporate,Qtr 3,11.720400000000012,0.4,4,120.288
Georgia,Office Supplies,Storage,Corporate,Qtr 3,10.347300000000004,0,3,344.90999999999997
Illinois,Office Supplies,Storage,Corporate,Qtr 3,-124.71800000000002,0.6000000000000001,10,594.896
Indiana,Office Supplies,Storage,Corporate,Qtr 3,,,,
Kentucky,Office Supplies,Storage,Corporate,Qtr 3,,,,
Michigan,Office Supplies,Storage,Corporate,Qtr 3,0.21979999999999933,0,1,21.98
New Jersey,Office Supplies,Storage,Corporate,Qtr 3,0,0,2,81.96
New York,Office Supplies,Storage,Corporate,Qtr 3,470.5928,0,27,2198.13
North Carolina,Office Supplies,Storage,Corporate,Qtr 3,,,,
Ohio,Office Supplies,Storage,Corporate,Qtr 3,6.477200000000007,0.6000000000000001,5,217.344
Pennsylvania,Office Supplies,Storage,Corporate,Qtr 3,-736.5820000000001,1,17,3900.0160000000005
Tennessee,Office Supplies,Storage,Corporate,Qtr 3,,,,
Texas,Office Supplies,Storage,Corporate,Qtr 3,9.707799999999999,0.8,15,146.66400000000002
Virginia,Office Supplies,Storage,Corporate,Qtr 3,0.6789999999999985,0,5,67.9
Washington,Office Supplies,Storage,Corporate,Qtr 3,396.93829999999986,0,27,1830.9099999999999
Wisconsin,Office Supplies,Storage,Corporate,Qtr 3,,,,
Arizona,Office Supplies,Storage,Corporate,Qtr 4,-1.2588000000000008,0.2,6,100.70400000000001
California,Office Supplies,Storage,Corporate,Qtr 4,1673.1366999999998,0,85,7492.640000000001
Colorado,Office Supplies,Storage,Corporate,Qtr 4,30.285399999999974,0.4,5,253.71200000000002
Florida,Office Supplies,Storage,Corporate,Qtr 4,-14.854500000000016,0.4,10,121.08000000000001
Georgia,Office Supplies,Storage,Corporate,Qtr 4,372.1259999999999,0,9,2389.32
Illinois,Office Supplies,Storage,Corporate,Qtr 4,-20.89960000000002,1.2,22,530.848
Indiana,Office Supplies,Storage,Corporate,Qtr 4,275.1977999999999,0,17,2042.24
Kentucky,Office Supplies,Storage,Corporate,Qtr 4,45.940699999999985,0,9,323.39000000000004
Michigan,Office Supplies,Storage,Corporate,Qtr 4,328.01950000000005,0,14,1238.17
New Jersey,Office Supplies,Storage,Corporate,Qtr 4,78.8402000000001,0,15,1686.62
New York,Office Supplies,Storage,Corporate,Qtr 4,480.6233,0,39,1962.0500000000002
North Carolina,Office Supplies,Storage,Corporate,Qtr 4,3.959199999999999,0.2,2,45.248000000000005
Ohio,Office Supplies,Storage,Corporate,Qtr 4,11.309999999999974,0.8,11,961.9280000000001
Pennsylvania,Office Supplies,Storage,Corporate,Qtr 4,-63.85360000000004,1.2,22,500.47999999999996
Tennessee,Office Supplies,Storage,Corporate,Qtr 4,-22.3368,0.4,6,120.864
Texas,Office Supplies,Storage,Corporate,Qtr 4,41.20519999999999,1.5999999999999999,34,697.496
Virginia,Office Supplies,Storage,Corporate,Qtr 4,26.388599999999983,0,9,256.38
Washington,Office Supplies,Storage,Corporate,Qtr 4,165.63340000000005,0,23,2894.8
Wisconsin,Office Supplies,Storage,Corporate,Qtr 4,44.018800000000006,0,9,162.84
Arizona,Office Supplies,Storage,Home Office,Qtr 1,-6.396000000000001,0.2,2,51.168000000000006
California,Office Supplies,Storage,Home Office,Qtr 1,334.11419999999987,0,7,1856.19
Colorado,Office Supplies,Storage,Home Office,Qtr 1,,,,
Florida,Office Supplies,Storage,Home Office,Qtr 1,32.434200000000004,0.2,3,432.456
Georgia,Office Supplies,Storage,Home Office,Qtr 1,145.04,0,9,776.5
Illinois,Office Supplies,Storage,Home Office,Qtr 1,-64.77480000000001,0.2,3,272.736
Indiana,Office Supplies,Storage,Home Office,Qtr 1,22.776799999999998,0,7,86.16000000000001
Kentucky,Office Supplies,Storage,Home Office,Qtr 1,,,,
Michigan,Office Supplies,Storage,Home Office,Qtr 1,,,,
New Jersey,Office Supplies,Storage,Home Office,Qtr 1,39.94799999999999,0,5,166.45
New York,Office Supplies,Storage,Home Office,Qtr 1,,,,
North Carolina,Office Supplies,Storage,Home Office,Qtr 1,30.468200000000024,0.2,7,348.20799999999997
Ohio,Office Supplies,Storage,Home Office,Qtr 1,,,,
Pennsylvania,Office Supplies,Storage,Home Office,Qtr 1,3.246000000000002,0.2,1,43.28
Tennessee,Office Supplies,Storage,Home Office,Qtr 1,,,,
Texas,Office Supplies,Storage,Home Office,Qtr 1,0.6539999999999995,0.2,1,8.72
Virginia,Office Supplies,Storage,Home Office,Qtr 1,0,0,8,489.92
Washington,Office Supplies,Storage,Home Office,Qtr 1,18.76439999999998,0,8,648.77
