Category,Sub-Category,Region,Segment,Value Column Name,Value
"Office Supplies","Fasteners","East","Consumer","PL","2786"
"Office Supplies","Fasteners","East","Consumer","FC","1535"
"Office Supplies","Fasteners","East","Consumer","Profit","149.173"
"Office Supplies","Fasteners","East","Consumer","Profit - Quantity","13.173000000000002"
"Office Supplies","Fasteners","East","Consumer","(Profit - Quantity)%","0.09686029411764707"
"Office Supplies","Fasteners","East","Consumer","Profit - PL","-2636.827"
"Office Supplies","Fasteners","East","Consumer","(Profit - PL)%","-0.9464562096195263"
"Office Supplies","Fasteners","East","Consumer","Profit - FC","-1385.827"
"Office Supplies","Fasteners","East","Consumer","(Profit - FC)%","-0.9028188925081433"
"Office Supplies","Fasteners","East","Consumer","PL - Quantity","2650"
"Office Supplies","Fasteners","East","Consumer","(PL - Quantity)%","19.485294117647058"
"Office Supplies","Fasteners","East","Consumer","FC - Quantity","1399"
"Office Supplies","Fasteners","East","Consumer","(FC - Quantity)%","10.286764705882353"
"Office Supplies","Fasteners","East","Consumer","FC - PL","-1251"
"Office Supplies","Fasteners","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","East","Corporate","Quantity","116"
"Office Supplies","Fasteners","East","Corporate","PL","2786"
"Office Supplies","Fasteners","East","Corporate","FC","1535"
"Office Supplies","Fasteners","East","Corporate","Profit","76.4704"
"Office Supplies","Fasteners","East","Corporate","Profit - Quantity","-39.5296"
"Office Supplies","Fasteners","East","Corporate","(Profit - Quantity)%","-0.3407724137931034"
"Office Supplies","Fasteners","East","Corporate","Profit - PL","-2709.5296"
"Office Supplies","Fasteners","East","Corporate","(Profit - PL)%","-0.9725519023689877"
"Office Supplies","Fasteners","East","Corporate","Profit - FC","-1458.5296"
"Office Supplies","Fasteners","East","Corporate","(Profit - FC)%","-0.9501821498371334"
"Office Supplies","Fasteners","East","Corporate","PL - Quantity","2670"
"Office Supplies","Fasteners","East","Corporate","(PL - Quantity)%","23.017241379310345"
"Office Supplies","Fasteners","East","Corporate","FC - Quantity","1419"
"Office Supplies","Fasteners","East","Corporate","(FC - Quantity)%","12.232758620689657"
"Office Supplies","Fasteners","East","Corporate","FC - PL","-1251"
"Office Supplies","Fasteners","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","East","Home Office","Quantity","46"
"Office Supplies","Fasteners","East","Home Office","PL","2786"
"Office Supplies","Fasteners","East","Home Office","FC","1535"
"Office Supplies","Fasteners","East","Home Office","Profit","38.3474"
"Office Supplies","Fasteners","East","Home Office","Profit - Quantity","-7.6526"
"Office Supplies","Fasteners","East","Home Office","(Profit - Quantity)%","-0.1663608695652174"
"Office Supplies","Fasteners","East","Home Office","Profit - PL","-2747.6526"
"Office Supplies","Fasteners","East","Home Office","(Profit - PL)%","-0.9862356783919598"
"Office Supplies","Fasteners","East","Home Office","Profit - FC","-1496.6526"
"Office Supplies","Fasteners","East","Home Office","(Profit - FC)%","-0.975017980456026"
"Office Supplies","Fasteners","East","Home Office","PL - Quantity","2740"
"Office Supplies","Fasteners","East","Home Office","(PL - Quantity)%","59.56521739130435"
"Office Supplies","Fasteners","East","Home Office","FC - Quantity","1489"
"Office Supplies","Fasteners","East","Home Office","(FC - Quantity)%","32.369565217391305"
"Office Supplies","Fasteners","East","Home Office","FC - PL","-1251"
"Office Supplies","Fasteners","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","South","Consumer","Quantity","60"
"Office Supplies","Fasteners","South","Consumer","PL","2786"
"Office Supplies","Fasteners","South","Consumer","FC","1535"
"Office Supplies","Fasteners","South","Consumer","Profit","114.2714"
"Office Supplies","Fasteners","South","Consumer","Profit - Quantity","54.2714"
"Office Supplies","Fasteners","South","Consumer","(Profit - Quantity)%","0.9045233333333332"
"Office Supplies","Fasteners","South","Consumer","Profit - PL","-2671.7286"
"Office Supplies","Fasteners","South","Consumer","(Profit - PL)%","-0.958983704235463"
"Office Supplies","Fasteners","South","Consumer","Profit - FC","-1420.7286"
"Office Supplies","Fasteners","South","Consumer","(Profit - FC)%","-0.9255560912052117"
"Office Supplies","Fasteners","South","Consumer","PL - Quantity","2726"
"Office Supplies","Fasteners","South","Consumer","(PL - Quantity)%","45.43333333333333"
"Office Supplies","Fasteners","South","Consumer","FC - Quantity","1475"
"Office Supplies","Fasteners","South","Consumer","(FC - Quantity)%","24.58333333333333"
"Office Supplies","Fasteners","South","Consumer","FC - PL","-1251"
"Office Supplies","Fasteners","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","South","Corporate","Quantity","36"
"Office Supplies","Fasteners","South","Corporate","PL","2786"
"Office Supplies","Fasteners","South","Corporate","FC","1535"
"Office Supplies","Fasteners","South","Corporate","Profit","27.5699"
"Office Supplies","Fasteners","South","Corporate","Profit - Quantity","-8.4301"
"Office Supplies","Fasteners","South","Corporate","(Profit - Quantity)%","-0.23416944444444443"
"Office Supplies","Fasteners","South","Corporate","Profit - PL","-2758.4301"
"Office Supplies","Fasteners","South","Corporate","(Profit - PL)%","-0.990104127781766"
"Office Supplies","Fasteners","South","Corporate","Profit - FC","-1507.4301"
"Office Supplies","Fasteners","South","Corporate","(Profit - FC)%","-0.9820391530944625"
"Office Supplies","Fasteners","South","Corporate","PL - Quantity","2750"
"Office Supplies","Fasteners","South","Corporate","(PL - Quantity)%","76.38888888888889"
"Office Supplies","Fasteners","South","Corporate","FC - Quantity","1499"
"Office Supplies","Fasteners","South","Corporate","(FC - Quantity)%","41.638888888888886"
"Office Supplies","Fasteners","South","Corporate","FC - PL","-1251"
"Office Supplies","Fasteners","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","South","Home Office","Quantity","30"
"Office Supplies","Fasteners","South","Home Office","PL","2786"
"Office Supplies","Fasteners","South","Home Office","FC","1535"
"Office Supplies","Fasteners","South","Home Office","Profit","31.8768"
"Office Supplies","Fasteners","South","Home Office","Profit - Quantity","1.8767999999999994"
"Office Supplies","Fasteners","South","Home Office","(Profit - Quantity)%","0.06255999999999998"
"Office Supplies","Fasteners","South","Home Office","Profit - PL","-2754.1232"
"Office Supplies","Fasteners","South","Home Office","(Profit - PL)%","-0.9885582196697774"
"Office Supplies","Fasteners","South","Home Office","Profit - FC","-1503.1232"
"Office Supplies","Fasteners","South","Home Office","(Profit - FC)%","-0.9792333550488599"
"Office Supplies","Fasteners","South","Home Office","PL - Quantity","2756"
"Office Supplies","Fasteners","South","Home Office","(PL - Quantity)%","91.86666666666666"
"Office Supplies","Fasteners","South","Home Office","FC - Quantity","1505"
"Office Supplies","Fasteners","South","Home Office","(FC - Quantity)%","50.16666666666666"
"Office Supplies","Fasteners","South","Home Office","FC - PL","-1251"
"Office Supplies","Fasteners","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","West","Consumer","Quantity","155"
"Office Supplies","Fasteners","West","Consumer","PL","2786"
"Office Supplies","Fasteners","West","Consumer","FC","1535"
"Office Supplies","Fasteners","West","Consumer","Profit","185.2087"
"Office Supplies","Fasteners","West","Consumer","Profit - Quantity","30.208699999999993"
"Office Supplies","Fasteners","West","Consumer","(Profit - Quantity)%","0.1948948387096774"
"Office Supplies","Fasteners","West","Consumer","Profit - PL","-2600.7913"
"Office Supplies","Fasteners","West","Consumer","(Profit - PL)%","-0.9335216439339554"
"Office Supplies","Fasteners","West","Consumer","Profit - FC","-1349.7913"
"Office Supplies","Fasteners","West","Consumer","(Profit - FC)%","-0.8793428664495114"
"Office Supplies","Fasteners","West","Consumer","PL - Quantity","2631"
"Office Supplies","Fasteners","West","Consumer","(PL - Quantity)%","16.974193548387095"
"Office Supplies","Fasteners","West","Consumer","FC - Quantity","1380"
"Office Supplies","Fasteners","West","Consumer","(FC - Quantity)%","8.903225806451612"
"Office Supplies","Fasteners","West","Consumer","FC - PL","-1251"
"Office Supplies","Fasteners","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","West","Corporate","Quantity","50"
"Office Supplies","Fasteners","West","Corporate","PL","2786"
"Office Supplies","Fasteners","West","Corporate","FC","1535"
"Office Supplies","Fasteners","West","Corporate","Profit","69.3064"
"Office Supplies","Fasteners","West","Corporate","Profit - Quantity","19.306399999999996"
"Office Supplies","Fasteners","West","Corporate","(Profit - Quantity)%","0.3861279999999999"
"Office Supplies","Fasteners","West","Corporate","Profit - PL","-2716.6936"
"Office Supplies","Fasteners","West","Corporate","(Profit - PL)%","-0.9751233309404164"
"Office Supplies","Fasteners","West","Corporate","Profit - FC","-1465.6936"
"Office Supplies","Fasteners","West","Corporate","(Profit - FC)%","-0.9548492508143324"
"Office Supplies","Fasteners","West","Corporate","PL - Quantity","2736"
"Office Supplies","Fasteners","West","Corporate","(PL - Quantity)%","54.72"
"Office Supplies","Fasteners","West","Corporate","FC - Quantity","1485"
"Office Supplies","Fasteners","West","Corporate","(FC - Quantity)%","29.7"
"Office Supplies","Fasteners","West","Corporate","FC - PL","-1251"
"Office Supplies","Fasteners","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","West","Home Office","Quantity","58"
"Office Supplies","Fasteners","West","Home Office","PL","2786"
"Office Supplies","Fasteners","West","Home Office","FC","1535"
"Office Supplies","Fasteners","West","Home Office","Profit","20.6756"
"Office Supplies","Fasteners","West","Home Office","Profit - Quantity","-37.3244"
"Office Supplies","Fasteners","West","Home Office","(Profit - Quantity)%","-0.6435241379310345"
"Office Supplies","Fasteners","West","Home Office","Profit - PL","-2765.3244"
"Office Supplies","Fasteners","West","Home Office","(Profit - PL)%","-0.9925787508973438"
"Office Supplies","Fasteners","West","Home Office","Profit - FC","-1514.3244"
"Office Supplies","Fasteners","West","Home Office","(Profit - FC)%","-0.9865305537459284"
"Office Supplies","Fasteners","West","Home Office","PL - Quantity","2728"
"Office Supplies","Fasteners","West","Home Office","(PL - Quantity)%","47.03448275862069"
"Office Supplies","Fasteners","West","Home Office","FC - Quantity","1477"
"Office Supplies","Fasteners","West","Home Office","(FC - Quantity)%","25.465517241379313"
"Office Supplies","Fasteners","West","Home Office","FC - PL","-1251"
"Office Supplies","Fasteners","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Supplies","Central","Consumer","Quantity","63"
"Office Supplies","Supplies","Central","Consumer","PL","2786"
"Office Supplies","Supplies","Central","Consumer","FC","1535"
"Office Supplies","Supplies","Central","Consumer","Profit","-782.0922"
"Office Supplies","Supplies","Central","Consumer","Profit - Quantity","-845.0922"
"Office Supplies","Supplies","Central","Consumer","(Profit - Quantity)%","-13.414161904761906"
"Office Supplies","Supplies","Central","Consumer","Profit - PL","-3568.0922"
"Office Supplies","Supplies","Central","Consumer","(Profit - PL)%","-1.2807222541277818"
"Office Supplies","Supplies","Central","Consumer","Profit - FC","-2317.0922"
"Office Supplies","Supplies","Central","Consumer","(Profit - FC)%","-1.5095063192182407"
"Office Supplies","Supplies","Central","Consumer","PL - Quantity","2723"
"Office Supplies","Supplies","Central","Consumer","(PL - Quantity)%","43.222222222222214"
"Office Supplies","Supplies","Central","Consumer","FC - Quantity","1472"
"Office Supplies","Supplies","Central","Consumer","(FC - Quantity)%","23.365079365079364"
"Office Supplies","Supplies","Central","Consumer","FC - PL","-1251"
"Office Supplies","Supplies","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Supplies","Central","Corporate","Quantity","38"
"Office Supplies","Supplies","Central","Corporate","PL","2786"
"Office Supplies","Supplies","Central","Corporate","FC","1535"
"Office Supplies","Supplies","Central","Corporate","Profit","101.8498"
"Office Supplies","Supplies","Central","Corporate","Profit - Quantity","63.8498"
"Office Supplies","Supplies","Central","Corporate","(Profit - Quantity)%","1.680257894736842"
"Office Supplies","Supplies","Central","Corporate","Profit - PL","-2684.1502"
"Office Supplies","Supplies","Central","Corporate","(Profit - PL)%","-0.9634422828427853"
"Office Supplies","Supplies","Central","Corporate","Profit - FC","-1433.1502"
"Office Supplies","Supplies","Central","Corporate","(Profit - FC)%","-0.933648338762215"
"Office Supplies","Supplies","Central","Corporate","PL - Quantity","2748"
"Office Supplies","Supplies","Central","Corporate","(PL - Quantity)%","72.3157894736842"
"Office Supplies","Supplies","Central","Corporate","FC - Quantity","1497"
"Office Supplies","Supplies","Central","Corporate","(FC - Quantity)%","39.39473684210526"
"Office Supplies","Supplies","Central","Corporate","FC - PL","-1251"
"Office Supplies","Supplies","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Supplies","Central","Home Office","Quantity","21"
