Category,Sub-Category,Region,Year,Quarter,Value Column Name,Value
"Office Supplies","Labels","East","2017","Qtr 1","Sum of Sales","172.48000000000002"
"Office Supplies","Labels","East","2017","Qtr 1","Sum of Quantity","20"
"Office Supplies","Labels","East","2017","Qtr 1","Sum of Profit","80.2029"
"Office Supplies","Labels","East","2017","Qtr 1","Sum of Profit - Sum of Sales","-92.27710000000002"
"Office Supplies","Labels","East","2017","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.5350017393320965"
"Office Supplies","Labels","East","2017","Qtr 1","Sum of Profit - Sum of Quantity","60.2029"
"Office Supplies","Labels","East","2017","Qtr 1","(Sum of Profit - Sum of Quantity)%","3.010145"
"Office Supplies","Labels","East","2017","Qtr 1","Sum of Quantity - Sum of Sales","-152.48000000000002"
"Office Supplies","Labels","East","2017","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.8840445269016698"
"Office Supplies","Labels","East","2017","Qtr 2","Sum of Sales","189.254"
"Office Supplies","Labels","East","2017","Qtr 2","Sum of Quantity","25"
"Office Supplies","Labels","East","2017","Qtr 2","Sum of Profit","92.3989"
"Office Supplies","Labels","East","2017","Qtr 2","Sum of Profit - Sum of Sales","-96.8551"
"Office Supplies","Labels","East","2017","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.511773066883659"
"Office Supplies","Labels","East","2017","Qtr 2","Sum of Profit - Sum of Quantity","67.3989"
"Office Supplies","Labels","East","2017","Qtr 2","(Sum of Profit - Sum of Quantity)%","2.695956"
"Office Supplies","Labels","East","2017","Qtr 2","Sum of Quantity - Sum of Sales","-164.254"
"Office Supplies","Labels","East","2017","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.8679023957221513"
"Office Supplies","Labels","East","2017","Qtr 3","Sum of Sales","218.454"
"Office Supplies","Labels","East","2017","Qtr 3","Sum of Quantity","50"
"Office Supplies","Labels","East","2017","Qtr 3","Sum of Profit","89.4933"
"Office Supplies","Labels","East","2017","Qtr 3","Sum of Profit - Sum of Sales","-128.9607"
"Office Supplies","Labels","East","2017","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.5903334340410338"
"Office Supplies","Labels","East","2017","Qtr 3","Sum of Profit - Sum of Quantity","39.493300000000005"
"Office Supplies","Labels","East","2017","Qtr 3","(Sum of Profit - Sum of Quantity)%","0.7898660000000001"
"Office Supplies","Labels","East","2017","Qtr 3","Sum of Quantity - Sum of Sales","-168.454"
"Office Supplies","Labels","East","2017","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.7711188625522993"
"Office Supplies","Labels","East","2017","Qtr 4","Sum of Sales","211.186"
"Office Supplies","Labels","East","2017","Qtr 4","Sum of Quantity","39"
"Office Supplies","Labels","East","2017","Qtr 4","Sum of Profit","93.22119999999998"
"Office Supplies","Labels","East","2017","Qtr 4","Sum of Profit - Sum of Sales","-117.96480000000003"
"Office Supplies","Labels","East","2017","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.5585824817933008"
"Office Supplies","Labels","East","2017","Qtr 4","Sum of Profit - Sum of Quantity","54.22119999999998"
"Office Supplies","Labels","East","2017","Qtr 4","(Sum of Profit - Sum of Quantity)%","1.3902871794871787"
"Office Supplies","Labels","East","2017","Qtr 4","Sum of Quantity - Sum of Sales","-172.186"
"Office Supplies","Labels","East","2017","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.8153286676200127"
"Office Supplies","Labels","South","2014","Qtr 1","Sum of Sales","113.21000000000001"
"Office Supplies","Labels","South","2014","Qtr 1","Sum of Quantity","22"
"Office Supplies","Labels","South","2014","Qtr 1","Sum of Profit","44.588899999999995"
"Office Supplies","Labels","South","2014","Qtr 1","Sum of Profit - Sum of Sales","-68.62110000000001"
"Office Supplies","Labels","South","2014","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.6061399169684657"
"Office Supplies","Labels","South","2014","Qtr 1","Sum of Profit - Sum of Quantity","22.588899999999995"
"Office Supplies","Labels","South","2014","Qtr 1","(Sum of Profit - Sum of Quantity)%","1.0267681818181815"
"Office Supplies","Labels","South","2014","Qtr 1","Sum of Quantity - Sum of Sales","-91.21000000000001"
"Office Supplies","Labels","South","2014","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.8056708771309955"
"Office Supplies","Labels","South","2014","Qtr 2","Sum of Sales","30.099999999999998"
"Office Supplies","Labels","South","2014","Qtr 2","Sum of Quantity","8"
"Office Supplies","Labels","South","2014","Qtr 2","Sum of Profit","14.034999999999998"
"Office Supplies","Labels","South","2014","Qtr 2","Sum of Profit - Sum of Sales","-16.064999999999998"
"Office Supplies","Labels","South","2014","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.5337209302325581"
"Office Supplies","Labels","South","2014","Qtr 2","Sum of Profit - Sum of Quantity","6.034999999999998"
"Office Supplies","Labels","South","2014","Qtr 2","(Sum of Profit - Sum of Quantity)%","0.7543749999999999"
"Office Supplies","Labels","South","2014","Qtr 2","Sum of Quantity - Sum of Sales","-22.099999999999998"
"Office Supplies","Labels","South","2014","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.7342192691029901"
"Office Supplies","Labels","South","2014","Qtr 3","Sum of Sales","202.614"
"Office Supplies","Labels","South","2014","Qtr 3","Sum of Quantity","21"
"Office Supplies","Labels","South","2014","Qtr 3","Sum of Profit","92.01749999999998"
"Office Supplies","Labels","South","2014","Qtr 3","Sum of Profit - Sum of Sales","-110.59650000000002"
"Office Supplies","Labels","South","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.5458482631999764"
"Office Supplies","Labels","South","2014","Qtr 3","Sum of Profit - Sum of Quantity","71.01749999999998"
"Office Supplies","Labels","South","2014","Qtr 3","(Sum of Profit - Sum of Quantity)%","3.3817857142857135"
"Office Supplies","Labels","South","2014","Qtr 3","Sum of Quantity - Sum of Sales","-181.614"
"Office Supplies","Labels","South","2014","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.8963546447925611"
"Office Supplies","Labels","South","2014","Qtr 4","Sum of Sales","55.11800000000001"
"Office Supplies","Labels","South","2014","Qtr 4","Sum of Quantity","13"
"Office Supplies","Labels","South","2014","Qtr 4","Sum of Profit","18.9733"
"Office Supplies","Labels","South","2014","Qtr 4","Sum of Profit - Sum of Sales","-36.144700000000014"
"Office Supplies","Labels","South","2014","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.6557694401103089"
"Office Supplies","Labels","South","2014","Qtr 4","Sum of Profit - Sum of Quantity","5.973299999999998"
"Office Supplies","Labels","South","2014","Qtr 4","(Sum of Profit - Sum of Quantity)%","0.45948461538461527"
"Office Supplies","Labels","South","2014","Qtr 4","Sum of Quantity - Sum of Sales","-42.11800000000001"
"Office Supplies","Labels","South","2014","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.764142385427628"
"Office Supplies","Labels","South","2015","Qtr 1","Sum of Sales","511.01800000000003"
"Office Supplies","Labels","South","2015","Qtr 1","Sum of Quantity","11"
"Office Supplies","Labels","South","2015","Qtr 1","Sum of Profit","249.1057"
"Office Supplies","Labels","South","2015","Qtr 1","Sum of Profit - Sum of Sales","-261.9123"
"Office Supplies","Labels","South","2015","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.5125304783784524"
"Office Supplies","Labels","South","2015","Qtr 1","Sum of Profit - Sum of Quantity","238.1057"
"Office Supplies","Labels","South","2015","Qtr 1","(Sum of Profit - Sum of Quantity)%","21.645972727272728"
"Office Supplies","Labels","South","2015","Qtr 1","Sum of Quantity - Sum of Sales","-500.01800000000003"
"Office Supplies","Labels","South","2015","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.978474339455753"
"Office Supplies","Labels","South","2015","Qtr 2","Sum of Sales","9"
"Office Supplies","Labels","South","2015","Qtr 2","Sum of Quantity","3"
"Office Supplies","Labels","South","2015","Qtr 2","Sum of Profit","3.1499999999999995"
"Office Supplies","Labels","South","2015","Qtr 2","Sum of Profit - Sum of Sales","-5.8500000000000005"
"Office Supplies","Labels","South","2015","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.65"
"Office Supplies","Labels","South","2015","Qtr 2","Sum of Profit - Sum of Quantity","0.14999999999999947"
"Office Supplies","Labels","South","2015","Qtr 2","(Sum of Profit - Sum of Quantity)%","0.04999999999999982"
"Office Supplies","Labels","South","2015","Qtr 2","Sum of Quantity - Sum of Sales","-6"
"Office Supplies","Labels","South","2015","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.6666666666666665"
"Office Supplies","Labels","South","2015","Qtr 3","Sum of Sales","357.022"
"Office Supplies","Labels","South","2015","Qtr 3","Sum of Quantity","17"
"Office Supplies","Labels","South","2015","Qtr 3","Sum of Profit","170.6696"
"Office Supplies","Labels","South","2015","Qtr 3","Sum of Profit - Sum of Sales","-186.3524"
"Office Supplies","Labels","South","2015","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.5219633523984516"
"Office Supplies","Labels","South","2015","Qtr 3","Sum of Profit - Sum of Quantity","153.6696"
"Office Supplies","Labels","South","2015","Qtr 3","(Sum of Profit - Sum of Quantity)%","9.039388235294117"
"Office Supplies","Labels","South","2015","Qtr 3","Sum of Quantity - Sum of Sales","-340.022"
"Office Supplies","Labels","South","2015","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.9523838867072617"
"Office Supplies","Labels","South","2015","Qtr 4","Sum of Sales","241.004"
"Office Supplies","Labels","South","2015","Qtr 4","Sum of Quantity","17"
"Office Supplies","Labels","South","2015","Qtr 4","Sum of Profit","111.2604"
"Office Supplies","Labels","South","2015","Qtr 4","Sum of Profit - Sum of Sales","-129.7436"
"Office Supplies","Labels","South","2015","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.5383462515144977"
"Office Supplies","Labels","South","2015","Qtr 4","Sum of Profit - Sum of Quantity","94.2604"
"Office Supplies","Labels","South","2015","Qtr 4","(Sum of Profit - Sum of Quantity)%","5.544729411764706"
"Office Supplies","Labels","South","2015","Qtr 4","Sum of Quantity - Sum of Sales","-224.004"
"Office Supplies","Labels","South","2015","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.9294617516721714"
"Office Supplies","Labels","South","2016","Qtr 1","Sum of Sales","17.91"
"Office Supplies","Labels","South","2016","Qtr 1","Sum of Quantity","7"
"Office Supplies","Labels","South","2016","Qtr 1","Sum of Profit","7.1297999999999995"
"Office Supplies","Labels","South","2016","Qtr 1","Sum of Profit - Sum of Sales","-10.7802"
"Office Supplies","Labels","South","2016","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.6019095477386935"
"Office Supplies","Labels","South","2016","Qtr 1","Sum of Profit - Sum of Quantity","0.12979999999999947"
"Office Supplies","Labels","South","2016","Qtr 1","(Sum of Profit - Sum of Quantity)%","0.018542857142857066"
"Office Supplies","Labels","South","2016","Qtr 1","Sum of Quantity - Sum of Sales","-10.91"
"Office Supplies","Labels","South","2016","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.6091568955890564"
"Office Supplies","Labels","South","2016","Qtr 2","Sum of Sales","80.814"
"Office Supplies","Labels","South","2016","Qtr 2","Sum of Quantity","10"
"Office Supplies","Labels","South","2016","Qtr 2","Sum of Profit","38.3205"
"Office Supplies","Labels","South","2016","Qtr 2","Sum of Profit - Sum of Sales","-42.49349999999999"
"Office Supplies","Labels","South","2016","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.5258185462914841"
"Office Supplies","Labels","South","2016","Qtr 2","Sum of Profit - Sum of Quantity","28.320500000000003"
"Office Supplies","Labels","South","2016","Qtr 2","(Sum of Profit - Sum of Quantity)%","2.8320500000000006"
"Office Supplies","Labels","South","2016","Qtr 2","Sum of Quantity - Sum of Sales","-70.814"
"Office Supplies","Labels","South","2016","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.8762590640235602"
"Office Supplies","Labels","South","2016","Qtr 3","Sum of Sales","186.86600000000004"
"Office Supplies","Labels","South","2016","Qtr 3","Sum of Quantity","26"
"Office Supplies","Labels","South","2016","Qtr 3","Sum of Profit","85.8532"
"Office Supplies","Labels","South","2016","Qtr 3","Sum of Profit - Sum of Sales","-101.01280000000004"
"Office Supplies","Labels","South","2016","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.5405627561996298"
"Office Supplies","Labels","South","2016","Qtr 3","Sum of Profit - Sum of Quantity","59.8532"
"Office Supplies","Labels","South","2016","Qtr 3","(Sum of Profit - Sum of Quantity)%","2.302046153846154"
"Office Supplies","Labels","South","2016","Qtr 3","Sum of Quantity - Sum of Sales","-160.86600000000004"
"Office Supplies","Labels","South","2016","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.8608628642984812"
"Office Supplies","Labels","South","2016","Qtr 4","Sum of Sales","2.61"
"Office Supplies","Labels","South","2016","Qtr 4","Sum of Quantity","1"
"Office Supplies","Labels","South","2016","Qtr 4","Sum of Profit","1.2006"
"Office Supplies","Labels","South","2016","Qtr 4","Sum of Profit - Sum of Sales","-1.4094"
"Office Supplies","Labels","South","2016","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.54"
"Office Supplies","Labels","South","2016","Qtr 4","Sum of Profit - Sum of Quantity","0.2005999999999999"
"Office Supplies","Labels","South","2016","Qtr 4","(Sum of Profit - Sum of Quantity)%","0.2005999999999999"
"Office Supplies","Labels","South","2016","Qtr 4","Sum of Quantity - Sum of Sales","-1.6099999999999999"
"Office Supplies","Labels","South","2016","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.6168582375478927"
"Office Supplies","Labels","South","2017","Qtr 1","Sum of Sales","33.568"
"Office Supplies","Labels","South","2017","Qtr 1","Sum of Quantity","6"
"Office Supplies","Labels","South","2017","Qtr 1","Sum of Profit","15.406"
"Office Supplies","Labels","South","2017","Qtr 1","Sum of Profit - Sum of Sales","-18.162"
"Office Supplies","Labels","South","2017","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.5410510009532888"
"Office Supplies","Labels","South","2017","Qtr 1","Sum of Profit - Sum of Quantity","9.406"
"Office Supplies","Labels","South","2017","Qtr 1","(Sum of Profit - Sum of Quantity)%","1.5676666666666668"
"Office Supplies","Labels","South","2017","Qtr 1","Sum of Quantity - Sum of Sales","-27.567999999999998"
"Office Supplies","Labels","South","2017","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.821258341277407"
"Office Supplies","Labels","South","2017","Qtr 2","Sum of Sales","196.48400000000004"
"Office Supplies","Labels","South","2017","Qtr 2","Sum of Quantity","28"
"Office Supplies","Labels","South","2017","Qtr 2","Sum of Profit","66.29540000000001"
"Office Supplies","Labels","South","2017","Qtr 2","Sum of Profit - Sum of Sales","-130.1886"
"Office Supplies","Labels","South","2017","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.6625913560391684"
"Office Supplies","Labels","South","2017","Qtr 2","Sum of Profit - Sum of Quantity","38.295400000000015"
"Office Supplies","Labels","South","2017","Qtr 2","(Sum of Profit - Sum of Quantity)%","1.3676928571428575"
"Office Supplies","Labels","South","2017","Qtr 2","Sum of Quantity - Sum of Sales","-168.48400000000004"
"Office Supplies","Labels","South","2017","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.8574947578428778"
"Office Supplies","Labels","South","2017","Qtr 3","Sum of Sales","251.69400000000002"
"Office Supplies","Labels","South","2017","Qtr 3","Sum of Quantity","8"
"Office Supplies","Labels","South","2017","Qtr 3","Sum of Profit","93.08970000000001"
"Office Supplies","Labels","South","2017","Qtr 3","Sum of Profit - Sum of Sales","-158.60430000000002"
"Office Supplies","Labels","South","2017","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.6301473217478367"
"Office Supplies","Labels","South","2017","Qtr 3","Sum of Profit - Sum of Quantity","85.08970000000001"
"Office Supplies","Labels","South","2017","Qtr 3","(Sum of Profit - Sum of Quantity)%","10.636212500000001"
"Office Supplies","Labels","South","2017","Qtr 3","Sum of Quantity - Sum of Sales","-243.69400000000002"
"Office Supplies","Labels","South","2017","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.9682153726350251"
"Office Supplies","Labels","South","2017","Qtr 4","Sum of Sales","64.148"
"Office Supplies","Labels","South","2017","Qtr 4","Sum of Quantity","18"
"Office Supplies","Labels","South","2017","Qtr 4","Sum of Profit","29.676699999999997"
"Office Supplies","Labels","South","2017","Qtr 4","Sum of Profit - Sum of Sales","-34.4713"
"Office Supplies","Labels","South","2017","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.5373713911579473"
"Office Supplies","Labels","South","2017","Qtr 4","Sum of Profit - Sum of Quantity","11.676699999999997"
