OnepointFive.Column.Variation.Date Hierarchy.Quarter,OnepointFive.Column.Variation.Date Hierarchy.Month,OnepointFive.Column.Variation.Date Hierarchy.Year,OnepointFive.Discount,OnepointFive.Performance,OnepointFive.Profit,OnepointFive.Sales,OnepointFive.Quantity,Sum(OnepointFive.Series 1),Sum(OnepointFive.Series 2),Sum(OnepointFive.Series 3),Sum(OnepointFive.Series 4),Sum(OnepointFive.Series 5)
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0003,Sales.0004,Quantity.0001,702950.104607,698003.44211,650806.5345399999,666369.94427,520559.46333999996
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0003,Sales.0004,Quantity.0001,663723.18607,523892.0760410001,601510.635424,620522.7850340001,517431.5282819999
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0003,Sales.0004,Quantity.0001,837310.88925,640798.120287,555886.19798,620630.2424500001,618790.43451
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0003,Sales.0004,Quantity.0001,560078.7144500001,552828.7681159,416238.60678000003,532788.38358,615135.692653
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0003,Sales.0004,Quantity.0001,621017.222863,664779.4894999999,601705.33569,580692.25284,451216.7963679999
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0000,501521.69030499994,575355.9164499999,481469.79007700004,701575.797743,490459.89904399996
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0000,448116.74095229997,647240.5611709999,554433.6242099999,685249.421008,638247.315381
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0000,558621.4102119999,443191.219118,592636.28528,444490.796936,564383.84183
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0000,609100.648158,496648.50048700004,648957.161312,513258.5275999999,563262.9442249
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0000,589850.4029089999,643400.93769,492422.87927299994,580404.003481,617436.03524
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0001,734603.4388799999,644970.33756,530718.412244,543507.225463,938028.01802
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0001,648409.2957696,552378.54223,761887.34694,695988.715524,512668.22278769995
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0001,556767.845716,471080.951513,596392.8425040001,649588.8130590001,739159.6493099999
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0001,616772.5592240001,599857.409649,652769.8738190001,470286.61527899996,433315.110332
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0000,Quantity.0001,625628.0225559999,592967.1800794,715206.6333699999,558265.818997,471806.31050799997
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0000,615228.8616829999,595496.6801775,512706.97537100007,712071.5880199999,625372.314648
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0000,510733.619727,728259.5088240001,644125.83799,598106.3643160001,619962.3228359999
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0000,850176.7569599999,447277.384897,517146.5095814,567082.022484,703178.4543100001
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0000,592035.166735,917720.4018030001,475390.13890200004,735511.093348,538592.5546281
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0000,571788.3216109999,526656.7014239001,585646.999585,493165.71816000005,664056.2974500001
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0001,596120.9849609999,511451.9078970001,556045.9958309999,490645.80142100004,705774.5129020001
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0001,654281.627527,632578.23444,542112.84367,592613.8938959,623380.5210153
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0001,711790.41882,631478.7806020001,569621.217777,590855.6011229999,499351.6161962
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0001,654488.5675029999,705882.58512,505085.68769399996,602158.7087358001,694577.19265
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0001,Quantity.0001,673343.7340045001,578103.613433,810917.99657,596795.3644269999,592663.6133010001
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0000,626715.933107,684894.8293040001,714277.217597,612604.566097,653343.0086520001
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0000,709005.5653220001,573932.9917209999,558267.073774,759906.3225,389706.9354377
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0000,542171.9727960001,648264.6439785,642204.7561400001,870541.6604799998,662075.1469099999
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0000,567834.2172300001,544596.02346,710562.3804199998,703594.17944,575721.15576
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0000,759730.4481299999,519886.5555550001,456273.678222,786058.98567,510051.5397098999
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0001,774774.12321,401168.0045692,586788.130831,419856.6076481,551164.6114620001
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0001,626945.602746,692287.6823399999,469989.35167,742789.4391399999,561125.738433
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0001,564805.785788,528561.312084,740352.4243236001,733622.9320350001,597858.3579374
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0001,564672.354848,589985.400066,612802.634753,580889.257022,620593.0776
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0002,Quantity.0001,558590.037285,635415.572194,864667.1440900001,686483.927469,728503.9353700001
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0000,621505.015123,668357.0883739999,526355.5167669001,554029.168331,600345.3023799999
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0000,615806.6400560001,518865.77972500003,650842.3659600001,405215.907273,444488.29597599996
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0000,764883.7297109999,645072.9881830001,662465.8037580001,638719.840608,593424.8472999999
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0000,636273.24916,465726.807489,633080.97517,673236.263278,685328.5381
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0000,344259.32968,692000.60744,634756.510529,550687.004988,660031.7512300003
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0001,614550.8848669999,556042.064877,547389.94623,685513.467111,486079.368677
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0001,514762.0191474,475047.58590000006,520540.26833500003,428406.751024,577550.4851899999
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0001,645451.1814070999,853855.28393,500221.8807323,622669.64059,548522.875959
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0001,772400.634026,662929.1603834,552691.4655950001,683483.39191,425318.59134000004
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0003,Quantity.0001,491893.536625,562515.396241,656592.6142069999,687516.8705590001,915522.23475
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0000,425109.503822,737506.0165299999,577200.1358399999,623058.3677399999,535585.926251
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0000,574076.188424,564323.8855,498593.99426,558711.3911666,526321.9710199999
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0000,469113.45755150006,605198.792188,537409.539937,581099.48546,487082.119879
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0000,760547.58236,540173.48007,603486.965347,541480.38087,674206.091359
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0000,607498.2975880001,556252.1066119999,652901.7701900001,651797.6469599999,660278.5977840001
Qtr 1,January,2021,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0001,563937.9029890001,748186.603509,652483.90288,728148.5989569001,609236.189184
Qtr 1,January,2022,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0001,685215.860596,524498.707802,663273.3701999999,511149.99260999996,640645.314286
Qtr 1,January,2023,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0001,563429.444639,626829.2238281999,428779.93597590004,662851.27653,680524.4133510002
Qtr 1,January,2024,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0001,733516.8635600001,464210.93823499995,671154.7785600001,554020.87985,536740.9316815
Qtr 1,January,2025,Discount.0003,Performance.0004,Profit.0004,Sales.0004,Quantity.0001,388684.17767640005,493539.663379,526907.779555,689504.4600699999,622223.828903
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0000,604038.1908300001,742289.643206,572541.75081,560644.0232537,676980.034376
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0000,771487.75377,382125.24756979995,597152.441347,620256.545882,519425.71883800003
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0000,526907.121783,620482.08754,626189.50893,693564.1608500001,535966.691335
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0000,517431.10243699996,496732.04897800006,556127.51128,651929.5505934,589343.6699999999
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0000,464909.75473499997,705341.7681290001,535940.24517,660192.520364,794564.1933599999
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0001,696467.500946,519190.666565,654428.0643099999,604452.652305,694501.083581
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0001,706740.675377,448319.5051048,698496.9398480002,498901.2865,537090.3913649999
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0001,543187.124319,722429.89632,622345.2849209999,497671.91309999995,654071.995458
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0001,607543.1633839001,695685.50527,651648.03659,528251.922083,615731.5655489999
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0000,Quantity.0001,445321.981501,454198.71731800004,601072.119924,383985.2299592,545416.0621280001
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0000,549914.2756309999,633107.268684,595495.176467,506059.441593,682173.090805
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0000,489442.065229,764523.42571,653049.6149537,575802.879406,648559.3956129999
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0000,433682.07869,637762.91925,654167.747647,558800.01769,575910.893772
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0000,693986.4350360001,466685.10083099996,599170.381247,507518.5671088,654435.908872
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0000,578357.60552,752915.2873810001,389598.48465299996,701028.71387,594484.178607
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0001,520300.914854,655046.927258,562302.7619785999,714312.03753,608043.025273
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0001,730698.88393,584222.45413,749236.507069,691947.5911300001,597814.4284590001
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0001,579220.75293,446002.1617229,569106.136451,412045.871971,643540.8232100001
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0001,659738.5194539999,725858.9549700001,522065.48198000004,777240.7224900001,528926.183684
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0001,Quantity.0001,541588.640209,636432.421808,638389.5246300001,613367.1258840001,613249.0639070001
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0000,694817.11863,562658.86867,669257.0509169999,639017.232363,537926.7139859999
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0000,514436.97709999996,661905.88371,622723.82695,385386.42689400003,541435.61004
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0000,557781.367676,571801.794521,594348.2603200001,587119.4026900001,553045.6105789999
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0000,554676.65667,621356.661399,593540.164286,700993.868671,637468.4555899999
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0000,563741.991023,622240.09254,717762.81764,536455.5466995,611456.048785
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0001,465533.10684600007,642729.1474700001,532110.331646,592990.4053999999,662013.391932
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0001,780851.8538700001,618031.153866,478946.95605399995,529816.71376,512280.101469
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0001,801954.671619,574398.7836000001,506693.128836,626156.3358840001,537419.6722339999
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0001,642412.413206,592988.758232,596180.782477,679414.0238799999,584157.8331459998
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0002,Quantity.0001,591591.29822,467154.1898576,602172.3766109999,526868.1562819999,543861.9865685
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0000,455995.20185,549373.246128,705379.10944,538062.151625,669118.5356500001
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0000,442774.33722800005,511374.81223399995,661827.4201400001,859385.204,537624.9886500001
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0000,593955.81361,663342.739003,469552.67659499997,543976.5557200001,744843.5106919999
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0000,580018.00246,512233.84604,476246.2676309999,718504.5501,584083.4413051
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0000,600531.7389490001,509474.720612,580619.9569,575296.8576365999,499115.3086587
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0001,493937.82529700006,739354.1622000001,703349.6512645001,692476.45183,527463.5337469999
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0001,629745.6226500002,649109.57006,521747.84136799996,692214.33938,597397.20844
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0001,521436.83359199995,433474.684943,665107.890256,560742.720244,526410.7888639999
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0001,416639.74018190004,706240.2494140001,519230.296666,733867.3691110001,560633.8403667001
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0003,Quantity.0001,553396.39666,572893.72507,413866.3229399999,644641.2424900001,338295.54833549995
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0000,754027.8459699999,668741.19829,557151.966302,577123.0910167001,626736.327541
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0000,426035.036054,774984.9215,630474.0853370001,544057.1300984,638743.3434159999
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0000,585301.6009590001,563602.3329752,360928.47667199996,603062.7015600001,539824.4581630002
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0000,508827.92053600005,753532.57198,619972.07257,799611.454692,414108.683341
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0000,621014.88712,648745.26042,550582.166702,617717.0965399999,621820.5365880001
Qtr 1,January,2021,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,785823.69648,581057.6420539999,595354.7209610001,519339.5107439999,692173.265665
Qtr 1,January,2022,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,498594.6626259999,612661.4874100001,644977.1529809999,750734.913056,592621.424956
Qtr 1,January,2023,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,596862.286626,631506.390873,593128.4410666,461688.3150410001,677711.46756
Qtr 1,January,2024,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,623307.3856540001,801228.7381399999,326298.52184999996,620006.8366710001,745108.1408100001
Qtr 1,January,2025,Discount.0004,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,588151.538519,569252.11024,744535.3293300001,755980.478296,747450.6371599999
