Category,Sub-Category,Segment,Month,Value Column Name,Value
"Office Supplies","Binders","Corporate","December","(Sum of Sales - Sum of Profit)%","6.433467812517891"
"Office Supplies","Binders","Home Office","January","Sum of Profit","1005.8072"
"Office Supplies","Binders","Home Office","January","Sum of Sales","2269.004"
"Office Supplies","Binders","Home Office","January","Sum of Sales - Sum of Profit","1263.1968"
"Office Supplies","Binders","Home Office","January","(Sum of Sales - Sum of Profit)%","1.2559035170955228"
"Office Supplies","Binders","Home Office","February","Sum of Profit","-8.28350000000001"
"Office Supplies","Binders","Home Office","February","Sum of Sales","142.55700000000002"
"Office Supplies","Binders","Home Office","February","Sum of Sales - Sum of Profit","150.84050000000002"
"Office Supplies","Binders","Home Office","February","(Sum of Sales - Sum of Profit)%","18.209754330898754"
"Office Supplies","Binders","Home Office","March","Sum of Profit","152.48449999999997"
"Office Supplies","Binders","Home Office","March","Sum of Sales","572.9129999999999"
"Office Supplies","Binders","Home Office","March","Sum of Sales - Sum of Profit","420.42849999999993"
"Office Supplies","Binders","Home Office","March","(Sum of Sales - Sum of Profit)%","2.757188435545908"
"Office Supplies","Binders","Home Office","April","Sum of Profit","1538.6719"
"Office Supplies","Binders","Home Office","April","Sum of Sales","4418.076999999999"
"Office Supplies","Binders","Home Office","April","Sum of Sales - Sum of Profit","2879.405099999999"
"Office Supplies","Binders","Home Office","April","(Sum of Sales - Sum of Profit)%","1.8713574349411326"
"Office Supplies","Binders","Home Office","May","Sum of Profit","333.04319999999996"
"Office Supplies","Binders","Home Office","May","Sum of Sales","2495.2090000000003"
"Office Supplies","Binders","Home Office","May","Sum of Sales - Sum of Profit","2162.1658"
"Office Supplies","Binders","Home Office","May","(Sum of Sales - Sum of Profit)%","6.492148165763482"
"Office Supplies","Binders","Home Office","June","Sum of Profit","245.79570000000007"
"Office Supplies","Binders","Home Office","June","Sum of Sales","879.517"
"Office Supplies","Binders","Home Office","June","Sum of Sales - Sum of Profit","633.7212999999999"
"Office Supplies","Binders","Home Office","June","(Sum of Sales - Sum of Profit)%","2.5782440457664624"
"Office Supplies","Binders","Home Office","July","Sum of Profit","426.5735999999999"
"Office Supplies","Binders","Home Office","July","Sum of Sales","1947.729"
"Office Supplies","Binders","Home Office","July","Sum of Sales - Sum of Profit","1521.1554"
"Office Supplies","Binders","Home Office","July","(Sum of Sales - Sum of Profit)%","3.5659857994024957"
"Office Supplies","Binders","Home Office","August","Sum of Profit","298.11369999999994"
"Office Supplies","Binders","Home Office","August","Sum of Sales","1027.0100000000002"
"Office Supplies","Binders","Home Office","August","Sum of Sales - Sum of Profit","728.8963000000003"
"Office Supplies","Binders","Home Office","August","(Sum of Sales - Sum of Profit)%","2.445027853466649"
"Office Supplies","Binders","Home Office","September","Sum of Profit","570.7030999999989"
"Office Supplies","Binders","Home Office","September","Sum of Sales","9287.570000000003"
"Office Supplies","Binders","Home Office","September","Sum of Sales - Sum of Profit","8716.866900000005"
"Office Supplies","Binders","Home Office","September","(Sum of Sales - Sum of Profit)%","15.273908447317039"
"Office Supplies","Binders","Home Office","October","Sum of Profit","382.2839999999994"
"Office Supplies","Binders","Home Office","October","Sum of Sales","7114.442000000001"
"Office Supplies","Binders","Home Office","October","Sum of Sales - Sum of Profit","6732.158000000001"
"Office Supplies","Binders","Home Office","October","(Sum of Sales - Sum of Profit)%","17.610357744504118"
"Office Supplies","Binders","Home Office","November","Sum of Profit","340.81239999999997"
"Office Supplies","Binders","Home Office","November","Sum of Sales","1555.1579999999997"
"Office Supplies","Binders","Home Office","November","Sum of Sales - Sum of Profit","1214.3455999999996"
"Office Supplies","Binders","Home Office","November","(Sum of Sales - Sum of Profit)%","3.56309101429408"
"Office Supplies","Binders","Home Office","December","Sum of Profit","562.8401999999999"
"Office Supplies","Binders","Home Office","December","Sum of Sales","1982.2250000000004"
"Office Supplies","Binders","Home Office","December","Sum of Sales - Sum of Profit","1419.3848000000005"
"Office Supplies","Binders","Home Office","December","(Sum of Sales - Sum of Profit)%","2.521825555459615"
"Office Supplies","Envelopes","Consumer","January","Sum of Profit","160.8506"
"Office Supplies","Envelopes","Consumer","January","Sum of Sales","459.276"
"Office Supplies","Envelopes","Consumer","January","Sum of Sales - Sum of Profit","298.4254"
"Office Supplies","Envelopes","Consumer","January","(Sum of Sales - Sum of Profit)%","1.855295535111464"
"Office Supplies","Envelopes","Consumer","February","Sum of Profit","52.544399999999996"
"Office Supplies","Envelopes","Consumer","February","Sum of Sales","121.24"
"Office Supplies","Envelopes","Consumer","February","Sum of Sales - Sum of Profit","68.6956"
"Office Supplies","Envelopes","Consumer","February","(Sum of Sales - Sum of Profit)%","1.307381947457769"
"Office Supplies","Envelopes","Consumer","March","Sum of Profit","300.2921999999999"
"Office Supplies","Envelopes","Consumer","March","Sum of Sales","666.316"
"Office Supplies","Envelopes","Consumer","March","Sum of Sales - Sum of Profit","366.0238000000001"
"Office Supplies","Envelopes","Consumer","March","(Sum of Sales - Sum of Profit)%","1.21889213239638"
"Office Supplies","Envelopes","Consumer","April","Sum of Profit","232.21189999999999"
"Office Supplies","Envelopes","Consumer","April","Sum of Sales","545.5699999999999"
"Office Supplies","Envelopes","Consumer","April","Sum of Sales - Sum of Profit","313.3580999999999"
"Office Supplies","Envelopes","Consumer","April","(Sum of Sales - Sum of Profit)%","1.3494489300505268"
"Office Supplies","Envelopes","Consumer","May","Sum of Profit","187.07399999999998"
"Office Supplies","Envelopes","Consumer","May","Sum of Sales","405.47999999999996"
"Office Supplies","Envelopes","Consumer","May","Sum of Sales - Sum of Profit","218.40599999999998"
"Office Supplies","Envelopes","Consumer","May","(Sum of Sales - Sum of Profit)%","1.1674845248404375"
"Office Supplies","Envelopes","Consumer","June","Sum of Profit","212.21419999999995"
"Office Supplies","Envelopes","Consumer","June","Sum of Sales","498.478"
"Office Supplies","Envelopes","Consumer","June","Sum of Sales - Sum of Profit","286.26380000000006"
"Office Supplies","Envelopes","Consumer","June","(Sum of Sales - Sum of Profit)%","1.348938006975971"
"Office Supplies","Envelopes","Consumer","July","Sum of Profit","165.17899999999997"
"Office Supplies","Envelopes","Consumer","July","Sum of Sales","367.51400000000007"
"Office Supplies","Envelopes","Consumer","July","Sum of Sales - Sum of Profit","202.3350000000001"
"Office Supplies","Envelopes","Consumer","July","(Sum of Sales - Sum of Profit)%","1.224943848794339"
"Office Supplies","Envelopes","Consumer","August","Sum of Profit","256.4364"
"Office Supplies","Envelopes","Consumer","August","Sum of Sales","627.7"
"Office Supplies","Envelopes","Consumer","August","Sum of Sales - Sum of Profit","371.26360000000005"
"Office Supplies","Envelopes","Consumer","August","(Sum of Sales - Sum of Profit)%","1.4477804243079375"
"Office Supplies","Envelopes","Consumer","September","Sum of Profit","481.0699"
"Office Supplies","Envelopes","Consumer","September","Sum of Sales","1132.3259999999996"
"Office Supplies","Envelopes","Consumer","September","Sum of Sales - Sum of Profit","651.2560999999996"
"Office Supplies","Envelopes","Consumer","September","(Sum of Sales - Sum of Profit)%","1.3537660535402436"
"Office Supplies","Envelopes","Consumer","October","Sum of Profit","274.0120999999999"
"Office Supplies","Envelopes","Consumer","October","Sum of Sales","687.97"
"Office Supplies","Envelopes","Consumer","October","Sum of Sales - Sum of Profit","413.9579000000001"
"Office Supplies","Envelopes","Consumer","October","(Sum of Sales - Sum of Profit)%","1.5107285408199136"
"Office Supplies","Envelopes","Consumer","November","Sum of Profit","502.68760000000003"
"Office Supplies","Envelopes","Consumer","November","Sum of Sales","1263.31"
"Office Supplies","Envelopes","Consumer","November","Sum of Sales - Sum of Profit","760.6224"
"Office Supplies","Envelopes","Consumer","November","(Sum of Sales - Sum of Profit)%","1.5131115229418826"
"Office Supplies","Envelopes","Consumer","December","Sum of Profit","439.8403"
"Office Supplies","Envelopes","Consumer","December","Sum of Sales","995.966"
"Office Supplies","Envelopes","Consumer","December","Sum of Sales - Sum of Profit","556.1257"
"Office Supplies","Envelopes","Consumer","December","(Sum of Sales - Sum of Profit)%","1.264380958270536"
"Office Supplies","Envelopes","Corporate","January","Sum of Profit","55.5948"
"Office Supplies","Envelopes","Corporate","January","Sum of Sales","112.92"
"Office Supplies","Envelopes","Corporate","January","Sum of Sales - Sum of Profit","57.3252"
"Office Supplies","Envelopes","Corporate","January","(Sum of Sales - Sum of Profit)%","1.0311252131494313"
"Office Supplies","Envelopes","Corporate","February","Sum of Profit","167.83149999999998"
"Office Supplies","Envelopes","Corporate","February","Sum of Sales","368.726"
"Office Supplies","Envelopes","Corporate","February","Sum of Sales - Sum of Profit","200.89450000000002"
"Office Supplies","Envelopes","Corporate","February","(Sum of Sales - Sum of Profit)%","1.197001158900445"
"Office Supplies","Envelopes","Corporate","March","Sum of Profit","165.60359999999997"
"Office Supplies","Envelopes","Corporate","March","Sum of Sales","394.89"
"Office Supplies","Envelopes","Corporate","March","Sum of Sales - Sum of Profit","229.28640000000001"
"Office Supplies","Envelopes","Corporate","March","(Sum of Sales - Sum of Profit)%","1.3845496112403355"
"Office Supplies","Envelopes","Corporate","April","Sum of Profit","180.1444"
"Office Supplies","Envelopes","Corporate","April","Sum of Sales","373.85999999999996"
"Office Supplies","Envelopes","Corporate","April","Sum of Sales - Sum of Profit","193.71559999999997"
"Office Supplies","Envelopes","Corporate","April","(Sum of Sales - Sum of Profit)%","1.0753351200481391"
"Office Supplies","Envelopes","Corporate","May","Sum of Profit","212.7267"
"Office Supplies","Envelopes","Corporate","May","Sum of Sales","477.37199999999996"
"Office Supplies","Envelopes","Corporate","May","Sum of Sales - Sum of Profit","264.64529999999996"
"Office Supplies","Envelopes","Corporate","May","(Sum of Sales - Sum of Profit)%","1.2440624519630115"
"Office Supplies","Envelopes","Corporate","June","Sum of Profit",
"Office Supplies","Envelopes","Corporate","June","Sum of Sales",
"Office Supplies","Envelopes","Corporate","June","Sum of Sales - Sum of Profit",
"Office Supplies","Envelopes","Corporate","June","(Sum of Sales - Sum of Profit)%",
"Office Supplies","Envelopes","Corporate","July","Sum of Profit","309.99999999999994"
"Office Supplies","Envelopes","Corporate","July","Sum of Sales","674.38"
"Office Supplies","Envelopes","Corporate","July","Sum of Sales - Sum of Profit","364.38000000000005"
"Office Supplies","Envelopes","Corporate","July","(Sum of Sales - Sum of Profit)%","1.17541935483871"
"Office Supplies","Envelopes","Corporate","August","Sum of Profit","15.8416"
"Office Supplies","Envelopes","Corporate","August","Sum of Sales","35.04"
"Office Supplies","Envelopes","Corporate","August","Sum of Sales - Sum of Profit","19.1984"
"Office Supplies","Envelopes","Corporate","August","(Sum of Sales - Sum of Profit)%","1.211897788102212"
"Office Supplies","Envelopes","Corporate","September","Sum of Profit","274.93169999999986"
"Office Supplies","Envelopes","Corporate","September","Sum of Sales","660.404"
"Office Supplies","Envelopes","Corporate","September","Sum of Sales - Sum of Profit","385.47230000000013"
"Office Supplies","Envelopes","Corporate","September","(Sum of Sales - Sum of Profit)%","1.4020656766753354"
"Office Supplies","Envelopes","Corporate","October","Sum of Profit","272.4176"
"Office Supplies","Envelopes","Corporate","October","Sum of Sales","595.1419999999999"
"Office Supplies","Envelopes","Corporate","October","Sum of Sales - Sum of Profit","322.72439999999995"
"Office Supplies","Envelopes","Corporate","October","(Sum of Sales - Sum of Profit)%","1.1846679509693938"
"Office Supplies","Envelopes","Corporate","November","Sum of Profit","438.62659999999994"
"Office Supplies","Envelopes","Corporate","November","Sum of Sales","1079.482"
"Office Supplies","Envelopes","Corporate","November","Sum of Sales - Sum of Profit","640.8554"
"Office Supplies","Envelopes","Corporate","November","(Sum of Sales - Sum of Profit)%","1.4610500138386502"
