Orders.Order Date.Variation.Date Hierarchy.Day,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales)
3,March,Qtr 1,2014,Office Supplies,Paper,,,
4,March,Qtr 1,2014,Office Supplies,Paper,,,
5,March,Qtr 1,2014,Office Supplies,Paper,45.97539999999999,2,97.82
7,March,Qtr 1,2014,Office Supplies,Paper,,,
10,March,Qtr 1,2014,Office Supplies,Paper,10.7424,2,22.38
11,March,Qtr 1,2014,Office Supplies,Paper,56.035799999999995,17,123.86
14,March,Qtr 1,2014,Office Supplies,Paper,39.261599999999994,10,110.064
15,March,Qtr 1,2014,Office Supplies,Paper,47.815200000000004,3,131.904
16,March,Qtr 1,2014,Office Supplies,Paper,,,
17,March,Qtr 1,2014,Office Supplies,Paper,178.44939999999997,34,413.40000000000003
18,March,Qtr 1,2014,Office Supplies,Paper,7.481599999999999,4,21.376
19,March,Qtr 1,2014,Office Supplies,Paper,,,
21,March,Qtr 1,2014,Office Supplies,Paper,60.255300000000005,3,122.97
22,March,Qtr 1,2014,Office Supplies,Paper,23.234999999999992,3,74.352
23,March,Qtr 1,2014,Office Supplies,Paper,,,
24,March,Qtr 1,2014,Office Supplies,Paper,11.703000000000001,5,24.900000000000002
25,March,Qtr 1,2014,Office Supplies,Paper,,,
26,March,Qtr 1,2014,Office Supplies,Paper,,,
28,March,Qtr 1,2014,Office Supplies,Paper,,,
29,March,Qtr 1,2014,Office Supplies,Paper,,,
30,March,Qtr 1,2014,Office Supplies,Paper,,,
31,March,Qtr 1,2014,Office Supplies,Paper,,,
1,April,Qtr 2,2014,Office Supplies,Paper,,,
2,April,Qtr 2,2014,Office Supplies,Paper,26.945,15,76.048
3,April,Qtr 2,2014,Office Supplies,Paper,,,
4,April,Qtr 2,2014,Office Supplies,Paper,15.681600000000001,5,32.400000000000006
5,April,Qtr 2,2014,Office Supplies,Paper,32.9808,3,68.44
6,April,Qtr 2,2014,Office Supplies,Paper,35.9616,4,74.92
7,April,Qtr 2,2014,Office Supplies,Paper,88.2489,12,181.29000000000002
8,April,Qtr 2,2014,Office Supplies,Paper,6.890399999999998,3,19.008000000000003
11,April,Qtr 2,2014,Office Supplies,Paper,3.6288,2,10.368000000000002
12,April,Qtr 2,2014,Office Supplies,Paper,15.552000000000001,5,32.400000000000006
13,April,Qtr 2,2014,Office Supplies,Paper,,,
15,April,Qtr 2,2014,Office Supplies,Paper,,,
16,April,Qtr 2,2014,Office Supplies,Paper,,,
18,April,Qtr 2,2014,Office Supplies,Paper,,,
19,April,Qtr 2,2014,Office Supplies,Paper,34.214400000000005,11,71.28
20,April,Qtr 2,2014,Office Supplies,Paper,,,
21,April,Qtr 2,2014,Office Supplies,Paper,,,
22,April,Qtr 2,2014,Office Supplies,Paper,,,
23,April,Qtr 2,2014,Office Supplies,Paper,22.987699999999997,1,48.91
25,April,Qtr 2,2014,Office Supplies,Paper,3.6288,2,10.368000000000002
26,April,Qtr 2,2014,Office Supplies,Paper,,,
28,April,Qtr 2,2014,Office Supplies,Paper,,,
29,April,Qtr 2,2014,Office Supplies,Paper,,,
30,April,Qtr 2,2014,Office Supplies,Paper,,,
2,May,Qtr 2,2014,Office Supplies,Paper,,,
3,May,Qtr 2,2014,Office Supplies,Paper,,,
4,May,Qtr 2,2014,Office Supplies,Paper,,,
5,May,Qtr 2,2014,Office Supplies,Paper,32.43899999999999,6,69.41999999999999
6,May,Qtr 2,2014,Office Supplies,Paper,,,
7,May,Qtr 2,2014,Office Supplies,Paper,,,
8,May,Qtr 2,2014,Office Supplies,Paper,,,
9,May,Qtr 2,2014,Office Supplies,Paper,21.772800000000004,7,45.36
10,May,Qtr 2,2014,Office Supplies,Paper,19.1808,2,39.96
11,May,Qtr 2,2014,Office Supplies,Paper,5.678399999999998,3,17.472
12,May,Qtr 2,2014,Office Supplies,Paper,,,
13,May,Qtr 2,2014,Office Supplies,Paper,3.84,2,8
14,May,Qtr 2,2014,Office Supplies,Paper,,,
16,May,Qtr 2,2014,Office Supplies,Paper,,,
17,May,Qtr 2,2014,Office Supplies,Paper,,,
18,May,Qtr 2,2014,Office Supplies,Paper,7.221000000000002,5,19.92
19,May,Qtr 2,2014,Office Supplies,Paper,,,
20,May,Qtr 2,2014,Office Supplies,Paper,3.6288,2,10.368000000000002
21,May,Qtr 2,2014,Office Supplies,Paper,10.421400000000002,4,22.772000000000002
22,May,Qtr 2,2014,Office Supplies,Paper,,,
23,May,Qtr 2,2014,Office Supplies,Paper,6.2208000000000006,2,12.96
24,May,Qtr 2,2014,Office Supplies,Paper,56.977199999999996,3,116.28
25,May,Qtr 2,2014,Office Supplies,Paper,6.725199999999999,2,14.62
26,May,Qtr 2,2014,Office Supplies,Paper,23.232,5,48.4
27,May,Qtr 2,2014,Office Supplies,Paper,,,
28,May,Qtr 2,2014,Office Supplies,Paper,,,
30,May,Qtr 2,2014,Office Supplies,Paper,24.110999999999997,7,53.58
31,May,Qtr 2,2014,Office Supplies,Paper,,,
1,June,Qtr 2,2014,Office Supplies,Paper,36.381600000000006,10,73.80000000000001
2,June,Qtr 2,2014,Office Supplies,Paper,,,
3,June,Qtr 2,2014,Office Supplies,Paper,,,
4,June,Qtr 2,2014,Office Supplies,Paper,5.881200000000001,2,16.224
6,June,Qtr 2,2014,Office Supplies,Paper,22.480800000000002,2,62.016
7,June,Qtr 2,2014,Office Supplies,Paper,,,
8,June,Qtr 2,2014,Office Supplies,Paper,,,
9,June,Qtr 2,2014,Office Supplies,Paper,36.404399999999995,3,79.14
10,June,Qtr 2,2014,Office Supplies,Paper,,,
13,June,Qtr 2,2014,Office Supplies,Paper,,,
14,June,Qtr 2,2014,Office Supplies,Paper,,,
15,June,Qtr 2,2014,Office Supplies,Paper,11.876799999999998,2,36.544000000000004
16,June,Qtr 2,2014,Office Supplies,Paper,,,
17,June,Qtr 2,2014,Office Supplies,Paper,22.480800000000002,2,62.016
18,June,Qtr 2,2014,Office Supplies,Paper,,,
20,June,Qtr 2,2014,Office Supplies,Paper,9.52,5,27.200000000000003
21,June,Qtr 2,2014,Office Supplies,Paper,9.039,3,19.65
22,June,Qtr 2,2014,Office Supplies,Paper,,,
23,June,Qtr 2,2014,Office Supplies,Paper,,,
24,June,Qtr 2,2014,Office Supplies,Paper,,,
25,June,Qtr 2,2014,Office Supplies,Paper,,,
27,June,Qtr 2,2014,Office Supplies,Paper,,,
28,June,Qtr 2,2014,Office Supplies,Paper,131.94719999999998,12,376.99199999999996
29,June,Qtr 2,2014,Office Supplies,Paper,,,
30,June,Qtr 2,2014,Office Supplies,Paper,117.81279999999998,12,336.608
1,July,Qtr 3,2014,Office Supplies,Paper,,,
2,July,Qtr 3,2014,Office Supplies,Paper,,,
4,July,Qtr 3,2014,Office Supplies,Paper,73.0576,7,199.376
5,July,Qtr 3,2014,Office Supplies,Paper,9.3312,3,19.44
6,July,Qtr 3,2014,Office Supplies,Paper,,,
7,July,Qtr 3,2014,Office Supplies,Paper,,,
8,July,Qtr 3,2014,Office Supplies,Paper,,,
9,July,Qtr 3,2014,Office Supplies,Paper,23.6658,10,57.12000000000001
11,July,Qtr 3,2014,Office Supplies,Paper,109.99919999999999,11,236.688
12,July,Qtr 3,2014,Office Supplies,Paper,18.609,12,51.888000000000005
13,July,Qtr 3,2014,Office Supplies,Paper,,,
14,July,Qtr 3,2014,Office Supplies,Paper,,,
15,July,Qtr 3,2014,Office Supplies,Paper,,,
18,July,Qtr 3,2014,Office Supplies,Paper,,,
19,July,Qtr 3,2014,Office Supplies,Paper,,,
20,July,Qtr 3,2014,Office Supplies,Paper,76.6793,10,159.56
21,July,Qtr 3,2014,Office Supplies,Paper,,,
22,July,Qtr 3,2014,Office Supplies,Paper,,,
23,July,Qtr 3,2014,Office Supplies,Paper,,,
25,July,Qtr 3,2014,Office Supplies,Paper,3.1752000000000002,1,6.48
26,July,Qtr 3,2014,Office Supplies,Paper,,,
27,July,Qtr 3,2014,Office Supplies,Paper,32.2322,11,65.78
28,July,Qtr 3,2014,Office Supplies,Paper,,,
30,July,Qtr 3,2014,Office Supplies,Paper,,,
1,August,Qtr 3,2014,Office Supplies,Paper,29.363999999999997,2,78.304
2,August,Qtr 3,2014,Office Supplies,Paper,,,
3,August,Qtr 3,2014,Office Supplies,Paper,52.502399999999994,5,132.984
4,August,Qtr 3,2014,Office Supplies,Paper,344.1168,21,707.5799999999999
5,August,Qtr 3,2014,Office Supplies,Paper,63.102599999999995,5,131.9
6,August,Qtr 3,2014,Office Supplies,Paper,,,
8,August,Qtr 3,2014,Office Supplies,Paper,,,
9,August,Qtr 3,2014,Office Supplies,Paper,8.1342,4,21.532000000000004
11,August,Qtr 3,2014,Office Supplies,Paper,,,
12,August,Qtr 3,2014,Office Supplies,Paper,10.8864,6,31.104000000000006
15,August,Qtr 3,2014,Office Supplies,Paper,71.51499999999999,8,184.3
16,August,Qtr 3,2014,Office Supplies,Paper,,,
17,August,Qtr 3,2014,Office Supplies,Paper,57.975199999999994,8,129.752
19,August,Qtr 3,2014,Office Supplies,Paper,,,
20,August,Qtr 3,2014,Office Supplies,Paper,9.2552,2,20.12
22,August,Qtr 3,2014,Office Supplies,Paper,5.6644000000000005,2,11.56
23,August,Qtr 3,2014,Office Supplies,Paper,130.50259999999997,29,360.992
24,August,Qtr 3,2014,Office Supplies,Paper,,,
25,August,Qtr 3,2014,Office Supplies,Paper,19.9341,7,49.896
26,August,Qtr 3,2014,Office Supplies,Paper,10.051400000000001,4,20.72
27,August,Qtr 3,2014,Office Supplies,Paper,6.4128,2,13.36
29,August,Qtr 3,2014,Office Supplies,Paper,60.273599999999995,4,123.28
30,August,Qtr 3,2014,Office Supplies,Paper,,,
31,August,Qtr 3,2014,Office Supplies,Paper,,,
1,September,Qtr 3,2014,Office Supplies,Paper,10.8864,6,31.104000000000006
2,September,Qtr 3,2014,Office Supplies,Paper,7.021800000000001,3,14.940000000000001
3,September,Qtr 3,2014,Office Supplies,Paper,,,
5,September,Qtr 3,2014,Office Supplies,Paper,,,
6,September,Qtr 3,2014,Office Supplies,Paper,,,
7,September,Qtr 3,2014,Office Supplies,Paper,15.883999999999999,4,33.519999999999996
8,September,Qtr 3,2014,Office Supplies,Paper,67.72919999999998,8,200.016
9,September,Qtr 3,2014,Office Supplies,Paper,101.5774,11,219.08799999999997
10,September,Qtr 3,2014,Office Supplies,Paper,,,
11,September,Qtr 3,2014,Office Supplies,Paper,,,
12,September,Qtr 3,2014,Office Supplies,Paper,3.6288,2,10.368000000000002
13,September,Qtr 3,2014,Office Supplies,Paper,29.9132,4,64.492
14,September,Qtr 3,2014,Office Supplies,Paper,23.205400000000004,11,51.668000000000006
15,September,Qtr 3,2014,Office Supplies,Paper,7.021800000000001,3,14.940000000000001
16,September,Qtr 3,2014,Office Supplies,Paper,,,
17,September,Qtr 3,2014,Office Supplies,Paper,61.22419999999998,12,193.568
19,September,Qtr 3,2014,Office Supplies,Paper,,,
20,September,Qtr 3,2014,Office Supplies,Paper,14.494799999999998,6,30.28
21,September,Qtr 3,2014,Office Supplies,Paper,34.041,16,75.70200000000001
22,September,Qtr 3,2014,Office Supplies,Paper,,,
23,September,Qtr 3,2014,Office Supplies,Paper,25.632000000000005,14,61.2
24,September,Qtr 3,2014,Office Supplies,Paper,,,
25,September,Qtr 3,2014,Office Supplies,Paper,10.559999999999999,8,33.792
26,September,Qtr 3,2014,Office Supplies,Paper,20.4336,7,52.336
27,September,Qtr 3,2014,Office Supplies,Paper,40.1702,2,81.98
28,September,Qtr 3,2014,Office Supplies,Paper,35.02399999999999,10,106.944
29,September,Qtr 3,2014,Office Supplies,Paper,47.8968,7,104.928
30,September,Qtr 3,2014,Office Supplies,Paper,29.9132,4,64.492
1,October,Qtr 4,2014,Office Supplies,Paper,,,
2,October,Qtr 4,2014,Office Supplies,Paper,3.4103999999999997,2,9.408
3,October,Qtr 4,2014,Office Supplies,Paper,,,
4,October,Qtr 4,2014,Office Supplies,Paper,,,
5,October,Qtr 4,2014,Office Supplies,Paper,,,
6,October,Qtr 4,2014,Office Supplies,Paper,,,
7,October,Qtr 4,2014,Office Supplies,Paper,,,
8,October,Qtr 4,2014,Office Supplies,Paper,55.763999999999996,4,123.92
9,October,Qtr 4,2014,Office Supplies,Paper,31.068799999999996,2,88.768
10,October,Qtr 4,2014,Office Supplies,Paper,,,
11,October,Qtr 4,2014,Office Supplies,Paper,,,
12,October,Qtr 4,2014,Office Supplies,Paper,,,
13,October,Qtr 4,2014,Office Supplies,Paper,,,
14,October,Qtr 4,2014,Office Supplies,Paper,107.62179999999998,17,341.32800000000003
15,October,Qtr 4,2014,Office Supplies,Paper,2.8884000000000007,2,7.968000000000001
16,October,Qtr 4,2014,Office Supplies,Paper,,,
17,October,Qtr 4,2014,Office Supplies,Paper,,,
18,October,Qtr 4,2014,Office Supplies,Paper,31.022,6,72.00800000000001
19,October,Qtr 4,2014,Office Supplies,Paper,75.5487,6,160.17
20,October,Qtr 4,2014,Office Supplies,Paper,1.2375999999999996,1,3.808
21,October,Qtr 4,2014,Office Supplies,Paper,,,
22,October,Qtr 4,2014,Office Supplies,Paper,,,
24,October,Qtr 4,2014,Office Supplies,Paper,3.6288,2,10.368000000000002
25,October,Qtr 4,2014,Office Supplies,Paper,,,
26,October,Qtr 4,2014,Office Supplies,Paper,,,
27,October,Qtr 4,2014,Office Supplies,Paper,7.6626,5,22.320000000000004
28,October,Qtr 4,2014,Office Supplies,Paper,,,
29,October,Qtr 4,2014,Office Supplies,Paper,35.663599999999995,2,75.88
31,October,Qtr 4,2014,Office Supplies,Paper,35.203,15,74.9
1,November,Qtr 4,2014,Office Supplies,Paper,97.0218,11,205.036
2,November,Qtr 4,2014,Office Supplies,Paper,,,
3,November,Qtr 4,2014,Office Supplies,Paper,49.72859999999999,11,147.34400000000002
4,November,Qtr 4,2014,Office Supplies,Paper,9.3312,3,19.44
5,November,Qtr 4,2014,Office Supplies,Paper,,,
6,November,Qtr 4,2014,Office Supplies,Paper,20.9664,6,43.68
7,November,Qtr 4,2014,Office Supplies,Paper,22.9548,8,56.10000000000001
8,November,Qtr 4,2014,Office Supplies,Paper,,,
9,November,Qtr 4,2014,Office Supplies,Paper,74.34699999999998,12,157.5
10,November,Qtr 4,2014,Office Supplies,Paper,40.913999999999994,14,90.92
11,November,Qtr 4,2014,Office Supplies,Paper,290.2396,26,678.246
12,November,Qtr 4,2014,Office Supplies,Paper,18.5612,9,48.24800000000001
14,November,Qtr 4,2014,Office Supplies,Paper,28.0352,11,64.49600000000001
15,November,Qtr 4,2014,Office Supplies,Paper,7.779999999999998,4,24.896
16,November,Qtr 4,2014,Office Supplies,Paper,14.256,6,31.68
17,November,Qtr 4,2014,Office Supplies,Paper,373.40599999999995,12,780.8379999999999
18,November,Qtr 4,2014,Office Supplies,Paper,22.4238,11,57.788
19,November,Qtr 4,2014,Office Supplies,Paper,81.8757,4,172.32
20,November,Qtr 4,2014,Office Supplies,Paper,12.441600000000001,4,25.92
21,November,Qtr 4,2014,Office Supplies,Paper,311.21559999999994,10,648.6399999999999
22,November,Qtr 4,2014,Office Supplies,Paper,29.0994,11,63.78000000000001
23,November,Qtr 4,2014,Office Supplies,Paper,,,
24,November,Qtr 4,2014,Office Supplies,Paper,89.59919999999998,9,186.00000000000003
25,November,Qtr 4,2014,Office Supplies,Paper,17.4108,7,42.456
26,November,Qtr 4,2014,Office Supplies,Paper,52.6352,8,112.47200000000001
27,November,Qtr 4,2014,Office Supplies,Paper,,,
28,November,Qtr 4,2014,Office Supplies,Paper,40.401199999999996,7,85.96
29,November,Qtr 4,2014,Office Supplies,Paper,,,
30,November,Qtr 4,2014,Office Supplies,Paper,,,
1,December,Qtr 4,2014,Office Supplies,Paper,12.700800000000001,7,36.28800000000001
2,December,Qtr 4,2014,Office Supplies,Paper,80.5728,6,162.06
3,December,Qtr 4,2014,Office Supplies,Paper,12.441600000000001,4,25.92
4,December,Qtr 4,2014,Office Supplies,Paper,,,
5,December,Qtr 4,2014,Office Supplies,Paper,64.4261,10,164.96800000000002
6,December,Qtr 4,2014,Office Supplies,Paper,13.717599999999997,2,42.208
7,December,Qtr 4,2014,Office Supplies,Paper,129.3304,7,270.4
8,December,Qtr 4,2014,Office Supplies,Paper,24.641599999999997,4,56.048
9,December,Qtr 4,2014,Office Supplies,Paper,23.690800000000003,10,53.816
10,December,Qtr 4,2014,Office Supplies,Paper,59.6928,10,128.64
12,December,Qtr 4,2014,Office Supplies,Paper,,,
13,December,Qtr 4,2014,Office Supplies,Paper,41.51039999999999,6,90.24
14,December,Qtr 4,2014,Office Supplies,Paper,,,
15,December,Qtr 4,2014,Office Supplies,Paper,,,
16,December,Qtr 4,2014,Office Supplies,Paper,65.2328,12,150.488
17,December,Qtr 4,2014,Office Supplies,Paper,,,
19,December,Qtr 4,2014,Office Supplies,Paper,5.4432,3,15.552000000000003
20,December,Qtr 4,2014,Office Supplies,Paper,89.38399999999999,12,256.288
21,December,Qtr 4,2014,Office Supplies,Paper,,,
22,December,Qtr 4,2014,Office Supplies,Paper,44.961600000000004,4,124.032
23,December,Qtr 4,2014,Office Supplies,Paper,17.7492,4,50.712
24,December,Qtr 4,2014,Office Supplies,Paper,3.4684,2,9.568000000000001
26,December,Qtr 4,2014,Office Supplies,Paper,6.1640999999999995,3,18.264000000000003
27,December,Qtr 4,2014,Office Supplies,Paper,17.4988,7,36.760000000000005
28,December,Qtr 4,2014,Office Supplies,Paper,66.62719999999999,4,141.76
29,December,Qtr 4,2014,Office Supplies,Paper,9.504,4,21.12
30,December,Qtr 4,2014,Office Supplies,Paper,,,
31,December,Qtr 4,2014,Office Supplies,Paper,98.97259999999999,7,210.57999999999998
3,January,Qtr 1,2014,Office Supplies,Storage,,,
4,January,Qtr 1,2014,Office Supplies,Storage,-64.77480000000001,3,272.736
5,January,Qtr 1,2014,Office Supplies,Storage,,,
6,January,Qtr 1,2014,Office Supplies,Storage,,,
7,January,Qtr 1,2014,Office Supplies,Storage,,,
9,January,Qtr 1,2014,Office Supplies,Storage,,,
10,January,Qtr 1,2014,Office Supplies,Storage,,,
11,January,Qtr 1,2014,Office Supplies,Storage,,,
13,January,Qtr 1,2014,Office Supplies,Storage,273.00779999999986,11,1898.4300000000003
14,January,Qtr 1,2014,Office Supplies,Storage,,,
15,January,Qtr 1,2014,Office Supplies,Storage,,,
16,January,Qtr 1,2014,Office Supplies,Storage,,,
18,January,Qtr 1,2014,Office Supplies,Storage,,,
19,January,Qtr 1,2014,Office Supplies,Storage,,,
20,January,Qtr 1,2014,Office Supplies,Storage,20.0334,3,80.56
21,January,Qtr 1,2014,Office Supplies,Storage,,,
23,January,Qtr 1,2014,Office Supplies,Storage,,,
26,January,Qtr 1,2014,Office Supplies,Storage,0,8,489.92
27,January,Qtr 1,2014,Office Supplies,Storage,14.307499999999997,1,57.23
28,January,Qtr 1,2014,Office Supplies,Storage,,,
30,January,Qtr 1,2014,Office Supplies,Storage,6.898200000000003,2,229.94
31,January,Qtr 1,2014,Office Supplies,Storage,,,
1,February,Qtr 1,2014,Office Supplies,Storage,,,
2,February,Qtr 1,2014,Office Supplies,Storage,,,
3,February,Qtr 1,2014,Office Supplies,Storage,,,
4,February,Qtr 1,2014,Office Supplies,Storage,,,
6,February,Qtr 1,2014,Office Supplies,Storage,,,
7,February,Qtr 1,2014,Office Supplies,Storage,9.744,4,64.96
8,February,Qtr 1,2014,Office Supplies,Storage,,,
11,February,Qtr 1,2014,Office Supplies,Storage,2.598399999999998,2,64.96
12,February,Qtr 1,2014,Office Supplies,Storage,,,
14,February,Qtr 1,2014,Office Supplies,Storage,,,
15,February,Qtr 1,2014,Office Supplies,Storage,,,
16,February,Qtr 1,2014,Office Supplies,Storage,,,
17,February,Qtr 1,2014,Office Supplies,Storage,,,
18,February,Qtr 1,2014,Office Supplies,Storage,-2.524800000000002,2,12.624
20,February,Qtr 1,2014,Office Supplies,Storage,,,
21,February,Qtr 1,2014,Office Supplies,Storage,,,
22,February,Qtr 1,2014,Office Supplies,Storage,,,
23,February,Qtr 1,2014,Office Supplies,Storage,,,
24,February,Qtr 1,2014,Office Supplies,Storage,,,
27,February,Qtr 1,2014,Office Supplies,Storage,,,
1,March,Qtr 1,2014,Office Supplies,Storage,-14.087100000000014,6,266.904
2,March,Qtr 1,2014,Office Supplies,Storage,,,
3,March,Qtr 1,2014,Office Supplies,Storage,-10.051200000000003,8,44.672000000000004
4,March,Qtr 1,2014,Office Supplies,Storage,17.744999999999962,5,354.90000000000003
5,March,Qtr 1,2014,Office Supplies,Storage,,,
7,March,Qtr 1,2014,Office Supplies,Storage,4.858800000000016,8,447.84
10,March,Qtr 1,2014,Office Supplies,Storage,-15.910200000000088,3,636.4080000000001
11,March,Qtr 1,2014,Office Supplies,Storage,,,
14,March,Qtr 1,2014,Office Supplies,Storage,9.006399999999998,3,102.34
15,March,Qtr 1,2014,Office Supplies,Storage,17.84699999999998,1,142.776
16,March,Qtr 1,2014,Office Supplies,Storage,,,
17,March,Qtr 1,2014,Office Supplies,Storage,,,
18,March,Qtr 1,2014,Office Supplies,Storage,334.11419999999987,7,1856.19
19,March,Qtr 1,2014,Office Supplies,Storage,1.961999999999998,3,26.160000000000004
21,March,Qtr 1,2014,Office Supplies,Storage,-3.864600000000002,1,16.272000000000002
22,March,Qtr 1,2014,Office Supplies,Storage,,,
23,March,Qtr 1,2014,Office Supplies,Storage,85.904,2,330.4
24,March,Qtr 1,2014,Office Supplies,Storage,,,
25,March,Qtr 1,2014,Office Supplies,Storage,,,
26,March,Qtr 1,2014,Office Supplies,Storage,,,
28,March,Qtr 1,2014,Office Supplies,Storage,,,
29,March,Qtr 1,2014,Office Supplies,Storage,,,
30,March,Qtr 1,2014,Office Supplies,Storage,6.464999999999989,5,145.14000000000001
31,March,Qtr 1,2014,Office Supplies,Storage,,,
1,April,Qtr 2,2014,Office Supplies,Storage,2.6783999999999963,4,66.96
2,April,Qtr 2,2014,Office Supplies,Storage,,,
3,April,Qtr 2,2014,Office Supplies,Storage,,,
4,April,Qtr 2,2014,Office Supplies,Storage,9.301999999999992,5,232.54999999999998
5,April,Qtr 2,2014,Office Supplies,Storage,28.324200000000012,14,791.548
6,April,Qtr 2,2014,Office Supplies,Storage,,,
7,April,Qtr 2,2014,Office Supplies,Storage,,,
8,April,Qtr 2,2014,Office Supplies,Storage,,,
11,April,Qtr 2,2014,Office Supplies,Storage,24.3824,7,87.08
12,April,Qtr 2,2014,Office Supplies,Storage,,,
13,April,Qtr 2,2014,Office Supplies,Storage,,,
15,April,Qtr 2,2014,Office Supplies,Storage,,,
16,April,Qtr 2,2014,Office Supplies,Storage,,,
18,April,Qtr 2,2014,Office Supplies,Storage,,,
19,April,Qtr 2,2014,Office Supplies,Storage,,,
20,April,Qtr 2,2014,Office Supplies,Storage,5.604999999999995,5,44.84000000000001
21,April,Qtr 2,2014,Office Supplies,Storage,0,6,828.8399999999999
22,April,Qtr 2,2014,Office Supplies,Storage,,,
23,April,Qtr 2,2014,Office Supplies,Storage,,,
25,April,Qtr 2,2014,Office Supplies,Storage,,,
26,April,Qtr 2,2014,Office Supplies,Storage,,,
28,April,Qtr 2,2014,Office Supplies,Storage,93.67760000000001,14,702.274
29,April,Qtr 2,2014,Office Supplies,Storage,-1.249000000000013,5,99.92000000000002
30,April,Qtr 2,2014,Office Supplies,Storage,214.76,5,826
2,May,Qtr 2,2014,Office Supplies,Storage,,,
3,May,Qtr 2,2014,Office Supplies,Storage,,,
4,May,Qtr 2,2014,Office Supplies,Storage,,,
5,May,Qtr 2,2014,Office Supplies,Storage,3.959199999999999,2,45.248000000000005
