Category,Sub-Category,Year,Region,Value Column Name,Value
"Office Supplies","Fasteners","2014","West","(Sum of Profit - Sum of Quantity)%","0.1648176470588233"
"Office Supplies","Fasteners","2014","West","Sum of Discount - Sum of Quantity","-67"
"Office Supplies","Fasteners","2014","West","(Sum of Discount - Sum of Quantity)%","-0.9852941176470589"
"Office Supplies","Fasteners","2014","West","Sum of Discount - Sum of Profit","-78.20759999999999"
"Office Supplies","Fasteners","2014","West","(Sum of Discount - Sum of Profit)%","-0.9873749488685429"
"Office Supplies","Fasteners","2014","West","Count of Postal Code",""
"Office Supplies","Fasteners","2015","Central","Sum of Quantity","40"
"Office Supplies","Fasteners","2015","Central","Sum of Profit","25.098300000000002"
"Office Supplies","Fasteners","2015","Central","Sum of Discount","1.2"
"Office Supplies","Fasteners","2015","Central","Sum of Sales","88.61"
"Office Supplies","Fasteners","2015","Central","Sum of Sales - Sum of Quantity","48.61"
"Office Supplies","Fasteners","2015","Central","(Sum of Sales - Sum of Quantity)%","1.21525"
"Office Supplies","Fasteners","2015","Central","Sum of Sales - Sum of Profit","63.5117"
"Office Supplies","Fasteners","2015","Central","(Sum of Sales - Sum of Profit)%","2.5305180032113728"
"Office Supplies","Fasteners","2015","Central","Sum of Sales - Sum of Discount","87.41"
"Office Supplies","Fasteners","2015","Central","(Sum of Sales - Sum of Discount)%","72.84166666666667"
"Office Supplies","Fasteners","2015","Central","Sum of Profit - Sum of Quantity","-14.901699999999998"
"Office Supplies","Fasteners","2015","Central","(Sum of Profit - Sum of Quantity)%","-0.37254249999999994"
"Office Supplies","Fasteners","2015","Central","Sum of Discount - Sum of Quantity","-38.8"
"Office Supplies","Fasteners","2015","Central","(Sum of Discount - Sum of Quantity)%","-0.97"
"Office Supplies","Fasteners","2015","Central","Sum of Discount - Sum of Profit","-23.898300000000003"
"Office Supplies","Fasteners","2015","Central","(Sum of Discount - Sum of Profit)%","-0.9521879967965958"
"Office Supplies","Fasteners","2015","Central","Count of Postal Code",""
"Office Supplies","Fasteners","2015","East","Sum of Quantity","67"
"Office Supplies","Fasteners","2015","East","Sum of Profit","50.2029"
"Office Supplies","Fasteners","2015","East","Sum of Discount","1.5999999999999999"
"Office Supplies","Fasteners","2015","East","Sum of Sales","191.654"
"Office Supplies","Fasteners","2015","East","Sum of Sales - Sum of Quantity","124.654"
"Office Supplies","Fasteners","2015","East","(Sum of Sales - Sum of Quantity)%","1.8605074626865672"
"Office Supplies","Fasteners","2015","East","Sum of Sales - Sum of Profit","141.4511"
"Office Supplies","Fasteners","2015","East","(Sum of Sales - Sum of Profit)%","2.8175882269749355"
"Office Supplies","Fasteners","2015","East","Sum of Sales - Sum of Discount","190.054"
"Office Supplies","Fasteners","2015","East","(Sum of Sales - Sum of Discount)%","118.78375000000001"
"Office Supplies","Fasteners","2015","East","Sum of Profit - Sum of Quantity","-16.7971"
"Office Supplies","Fasteners","2015","East","(Sum of Profit - Sum of Quantity)%","-0.25070298507462685"
"Office Supplies","Fasteners","2015","East","Sum of Discount - Sum of Quantity","-65.4"
"Office Supplies","Fasteners","2015","East","(Sum of Discount - Sum of Quantity)%","-0.9761194029850748"
"Office Supplies","Fasteners","2015","East","Sum of Discount - Sum of Profit","-48.6029"
"Office Supplies","Fasteners","2015","East","(Sum of Discount - Sum of Profit)%","-0.9681293311740956"
"Office Supplies","Fasteners","2015","East","Count of Postal Code",""
"Office Supplies","Fasteners","2015","South","Sum of Quantity","26"
"Office Supplies","Fasteners","2015","South","Sum of Profit","45.79009999999999"
"Office Supplies","Fasteners","2015","South","Sum of Discount","0.6000000000000001"
"Office Supplies","Fasteners","2015","South","Sum of Sales","125.408"
"Office Supplies","Fasteners","2015","South","Sum of Sales - Sum of Quantity","99.408"
"Office Supplies","Fasteners","2015","South","(Sum of Sales - Sum of Quantity)%","3.8233846153846156"
"Office Supplies","Fasteners","2015","South","Sum of Sales - Sum of Profit","79.61790000000002"
"Office Supplies","Fasteners","2015","South","(Sum of Sales - Sum of Profit)%","1.738757941127013"
"Office Supplies","Fasteners","2015","South","Sum of Sales - Sum of Discount","124.808"
"Office Supplies","Fasteners","2015","South","(Sum of Sales - Sum of Discount)%","208.01333333333332"
"Office Supplies","Fasteners","2015","South","Sum of Profit - Sum of Quantity","19.79009999999999"
"Office Supplies","Fasteners","2015","South","(Sum of Profit - Sum of Quantity)%","0.7611576923076917"
"Office Supplies","Fasteners","2015","South","Sum of Discount - Sum of Quantity","-25.4"
"Office Supplies","Fasteners","2015","South","(Sum of Discount - Sum of Quantity)%","-0.9769230769230769"
"Office Supplies","Fasteners","2015","South","Sum of Discount - Sum of Profit","-45.19009999999999"
"Office Supplies","Fasteners","2015","South","(Sum of Discount - Sum of Profit)%","-0.9868967309527605"
"Office Supplies","Fasteners","2015","South","Count of Postal Code",""
"Office Supplies","Fasteners","2015","West","Sum of Quantity","43"
"Office Supplies","Fasteners","2015","West","Sum of Profit","50.84629999999999"
"Office Supplies","Fasteners","2015","West","Sum of Discount","0.4"
"Office Supplies","Fasteners","2015","West","Sum of Sales","139.552"
"Office Supplies","Fasteners","2015","West","Sum of Sales - Sum of Quantity","96.55199999999999"
"Office Supplies","Fasteners","2015","West","(Sum of Sales - Sum of Quantity)%","2.245395348837209"
"Office Supplies","Fasteners","2015","West","Sum of Sales - Sum of Profit","88.70570000000001"
"Office Supplies","Fasteners","2015","West","(Sum of Sales - Sum of Profit)%","1.7445851517219546"
"Office Supplies","Fasteners","2015","West","Sum of Sales - Sum of Discount","139.152"
"Office Supplies","Fasteners","2015","West","(Sum of Sales - Sum of Discount)%","347.87999999999994"
"Office Supplies","Fasteners","2015","West","Sum of Profit - Sum of Quantity","7.846299999999992"
"Office Supplies","Fasteners","2015","West","(Sum of Profit - Sum of Quantity)%","0.18247209302325562"
"Office Supplies","Fasteners","2015","West","Sum of Discount - Sum of Quantity","-42.6"
"Office Supplies","Fasteners","2015","West","(Sum of Discount - Sum of Quantity)%","-0.9906976744186047"
"Office Supplies","Fasteners","2015","West","Sum of Discount - Sum of Profit","-50.446299999999994"
"Office Supplies","Fasteners","2015","West","(Sum of Discount - Sum of Profit)%","-0.9921331542314781"
"Office Supplies","Fasteners","2015","West","Count of Postal Code",""
"Office Supplies","Fasteners","2016","Central","Sum of Quantity","74"
"Office Supplies","Fasteners","2016","Central","Sum of Profit","83.2255"
"Office Supplies","Fasteners","2016","Central","Sum of Discount","2.1999999999999997"
"Office Supplies","Fasteners","2016","Central","Sum of Sales","247.37399999999997"
"Office Supplies","Fasteners","2016","Central","Sum of Sales - Sum of Quantity","173.37399999999997"
"Office Supplies","Fasteners","2016","Central","(Sum of Sales - Sum of Quantity)%","2.3428918918918913"
"Office Supplies","Fasteners","2016","Central","Sum of Sales - Sum of Profit","164.14849999999996"
"Office Supplies","Fasteners","2016","Central","(Sum of Sales - Sum of Profit)%","1.9723342004553888"
"Office Supplies","Fasteners","2016","Central","Sum of Sales - Sum of Discount","245.17399999999998"
"Office Supplies","Fasteners","2016","Central","(Sum of Sales - Sum of Discount)%","111.44272727272728"
"Office Supplies","Fasteners","2016","Central","Sum of Profit - Sum of Quantity","9.225499999999997"
"Office Supplies","Fasteners","2016","Central","(Sum of Profit - Sum of Quantity)%","0.12466891891891888"
"Office Supplies","Fasteners","2016","Central","Sum of Discount - Sum of Quantity","-71.8"
"Office Supplies","Fasteners","2016","Central","(Sum of Discount - Sum of Quantity)%","-0.9702702702702701"
"Office Supplies","Fasteners","2016","Central","Sum of Discount - Sum of Profit","-81.0255"
"Office Supplies","Fasteners","2016","Central","(Sum of Discount - Sum of Profit)%","-0.9735657941376139"
"Office Supplies","Fasteners","2016","Central","Count of Postal Code",""
"Office Supplies","Fasteners","2016","East","Sum of Quantity","123"
"Office Supplies","Fasteners","2016","East","Sum of Profit","112.47730000000001"
"Office Supplies","Fasteners","2016","East","Sum of Discount","2.1999999999999997"
"Office Supplies","Fasteners","2016","East","Sum of Sales","344.1700000000001"
"Office Supplies","Fasteners","2016","East","Sum of Sales - Sum of Quantity","221.17000000000007"
"Office Supplies","Fasteners","2016","East","(Sum of Sales - Sum of Quantity)%","1.7981300813008136"
"Office Supplies","Fasteners","2016","East","Sum of Sales - Sum of Profit","231.69270000000006"
"Office Supplies","Fasteners","2016","East","(Sum of Sales - Sum of Profit)%","2.059906309984326"
"Office Supplies","Fasteners","2016","East","Sum of Sales - Sum of Discount","341.9700000000001"
"Office Supplies","Fasteners","2016","East","(Sum of Sales - Sum of Discount)%","155.44090909090914"
"Office Supplies","Fasteners","2016","East","Sum of Profit - Sum of Quantity","-10.522699999999986"
"Office Supplies","Fasteners","2016","East","(Sum of Profit - Sum of Quantity)%","-0.08555040650406492"
"Office Supplies","Fasteners","2016","East","Sum of Discount - Sum of Quantity","-120.8"
"Office Supplies","Fasteners","2016","East","(Sum of Discount - Sum of Quantity)%","-0.9821138211382113"
"Office Supplies","Fasteners","2016","East","Sum of Discount - Sum of Profit","-110.27730000000001"
"Office Supplies","Fasteners","2016","East","(Sum of Discount - Sum of Profit)%","-0.9804404977715503"
"Office Supplies","Fasteners","2016","East","Count of Postal Code",""
"Office Supplies","Fasteners","2016","South","Sum of Quantity","24"
"Office Supplies","Fasteners","2016","South","Sum of Profit","34.901399999999995"
"Office Supplies","Fasteners","2016","South","Sum of Discount","0"
"Office Supplies","Fasteners","2016","South","Sum of Sales","104.87"
"Office Supplies","Fasteners","2016","South","Sum of Sales - Sum of Quantity","80.87"
"Office Supplies","Fasteners","2016","South","(Sum of Sales - Sum of Quantity)%","3.369583333333333"
"Office Supplies","Fasteners","2016","South","Sum of Sales - Sum of Profit","69.96860000000001"
"Office Supplies","Fasteners","2016","South","(Sum of Sales - Sum of Profit)%","2.0047505257668754"
"Office Supplies","Fasteners","2016","South","Sum of Sales - Sum of Discount","104.87"
"Office Supplies","Fasteners","2016","South","(Sum of Sales - Sum of Discount)%",
"Office Supplies","Fasteners","2016","South","Sum of Profit - Sum of Quantity","10.901399999999995"
"Office Supplies","Fasteners","2016","South","(Sum of Profit - Sum of Quantity)%","0.4542249999999999"
"Office Supplies","Fasteners","2016","South","Sum of Discount - Sum of Quantity","-24"
"Office Supplies","Fasteners","2016","South","(Sum of Discount - Sum of Quantity)%","-1"
"Office Supplies","Fasteners","2016","South","Sum of Discount - Sum of Profit","-34.901399999999995"
"Office Supplies","Fasteners","2016","South","(Sum of Discount - Sum of Profit)%","-1"
"Office Supplies","Fasteners","2016","South","Count of Postal Code",""
"Office Supplies","Fasteners","2016","West","Sum of Quantity","67"
"Office Supplies","Fasteners","2016","West","Sum of Profit","63.469199999999994"
"Office Supplies","Fasteners","2016","West","Sum of Discount","0.2"
"Office Supplies","Fasteners","2016","West","Sum of Sales","263.72"
"Office Supplies","Fasteners","2016","West","Sum of Sales - Sum of Quantity","196.72000000000003"
"Office Supplies","Fasteners","2016","West","(Sum of Sales - Sum of Quantity)%","2.9361194029850752"
"Office Supplies","Fasteners","2016","West","Sum of Sales - Sum of Profit","200.25080000000003"
"Office Supplies","Fasteners","2016","West","(Sum of Sales - Sum of Profit)%","3.155086246557386"
"Office Supplies","Fasteners","2016","West","Sum of Sales - Sum of Discount","263.52000000000004"
"Office Supplies","Fasteners","2016","West","(Sum of Sales - Sum of Discount)%","1317.6"
"Office Supplies","Fasteners","2016","West","Sum of Profit - Sum of Quantity","-3.5308000000000064"
"Office Supplies","Fasteners","2016","West","(Sum of Profit - Sum of Quantity)%","-0.052698507462686665"
"Office Supplies","Fasteners","2016","West","Sum of Discount - Sum of Quantity","-66.8"
"Office Supplies","Fasteners","2016","West","(Sum of Discount - Sum of Quantity)%","-0.9970149253731343"
"Office Supplies","Fasteners","2016","West","Sum of Discount - Sum of Profit","-63.26919999999999"
"Office Supplies","Fasteners","2016","West","(Sum of Discount - Sum of Profit)%","-0.9968488652763859"
"Office Supplies","Fasteners","2016","West","Count of Postal Code",""
"Office Supplies","Fasteners","2017","Central","Sum of Quantity","67"
"Office Supplies","Fasteners","2017","Central","Sum of Profit","112.23140000000004"
"Office Supplies","Fasteners","2017","Central","Sum of Discount","1.9999999999999998"
"Office Supplies","Fasteners","2017","Central","Sum of Sales","320.23"
"Office Supplies","Fasteners","2017","Central","Sum of Sales - Sum of Quantity","253.23000000000002"
"Office Supplies","Fasteners","2017","Central","(Sum of Sales - Sum of Quantity)%","3.7795522388059704"
"Office Supplies","Fasteners","2017","Central","Sum of Sales - Sum of Profit","207.99859999999998"
"Office Supplies","Fasteners","2017","Central","(Sum of Sales - Sum of Profit)%","1.8533013042695707"
"Office Supplies","Fasteners","2017","Central","Sum of Sales - Sum of Discount","318.23"
"Office Supplies","Fasteners","2017","Central","(Sum of Sales - Sum of Discount)%","159.11500000000004"
"Office Supplies","Fasteners","2017","Central","Sum of Profit - Sum of Quantity","45.231400000000036"
"Office Supplies","Fasteners","2017","Central","(Sum of Profit - Sum of Quantity)%","0.6750955223880603"
"Office Supplies","Fasteners","2017","Central","Sum of Discount - Sum of Quantity","-65"
"Office Supplies","Fasteners","2017","Central","(Sum of Discount - Sum of Quantity)%","-0.9701492537313433"
"Office Supplies","Fasteners","2017","Central","Sum of Discount - Sum of Profit","-110.23140000000004"
"Office Supplies","Fasteners","2017","Central","(Sum of Discount - Sum of Profit)%","-0.9821796752067603"
"Office Supplies","Fasteners","2017","Central","Count of Postal Code",""
"Office Supplies","Fasteners","2017","East","Sum of Quantity","67"
