One Lakh Report.column.Variation.Date Hierarchy.Month,One Lakh Report.column.Variation.Date Hierarchy.Quarter,One Lakh Report.column.Variation.Date Hierarchy.Year,One Lakh Report.Continent,One Lakh Report.Country,One Lakh Report.States,One Lakh Report.Districts,One Lakh Report.Villages,Sum(One Lakh Report.Series 2),Sum(One Lakh Report.Series 3),Sum(One Lakh Report.Series 4),Sum(One Lakh Report.Series 5),Sum(One Lakh Report.Series 1)
January,Qtr 1,2021,Continent.0002,Country.0002,States.0002,Districts.0003,Villages.0001,565702.679095,470404.26585699996,615473.139304,497068.06656799995,772069.8353800001
January,Qtr 1,2022,Continent.0002,Country.0002,States.0002,Districts.0003,Villages.0001,413383.0437835,591666.8624500001,610136.070635,666143.87379,897372.201892
January,Qtr 1,2023,Continent.0002,Country.0002,States.0002,Districts.0003,Villages.0001,497224.112058,662400.651786,656058.8937439999,522123.626956,439593.9772019999
January,Qtr 1,2021,Continent.0002,Country.0002,States.0002,Districts.0004,Villages.0000,424384.11056899995,516201.4784809,606700.169138,619046.5337550002,537079.1357866
January,Qtr 1,2022,Continent.0002,Country.0002,States.0002,Districts.0004,Villages.0000,565283.3247800001,376135.06673190003,467921.80742300005,590682.148342,480061.03333
January,Qtr 1,2023,Continent.0002,Country.0002,States.0002,Districts.0004,Villages.0000,459139.210765,565328.8414540001,444945.43078239996,591669.1134849999,626239.9862299999
January,Qtr 1,2021,Continent.0002,Country.0002,States.0002,Districts.0004,Villages.0001,458417.663431,626027.611065,480978.25520400004,509848.95291399996,569165.0285789999
January,Qtr 1,2022,Continent.0002,Country.0002,States.0002,Districts.0004,Villages.0001,681953.0905690001,746498.076,606936.19111,530035.828808,465840.62545
January,Qtr 1,2023,Continent.0002,Country.0002,States.0002,Districts.0004,Villages.0001,531982.4003900001,622047.926105,627946.8594409999,581629.810936,657804.3557199999
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0000,Villages.0000,522545.65059100004,865607.4992409999,746718.9847599999,577518.040007,386497.4891965
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0000,Villages.0000,669796.51318,571909.5707370001,659200.58484,603884.4996990002,615963.8587799999
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0000,Villages.0000,449574.111162,488558.1606237,462943.670562,686376.93268,616201.242904
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0000,Villages.0001,766985.5706999999,631396.8105550001,534926.4245699999,649778.0855369999,601143.710281
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0000,Villages.0001,523157.1573000001,692131.0164089999,576114.015714,654983.969682,777040.38355
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0000,Villages.0001,733267.15406,588004.161818,761115.9644759999,622091.052886,698858.51901
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0001,Villages.0000,527638.043521,477022.17444800003,764510.569875,587869.0434800001,619478.906606
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0001,Villages.0000,477520.0261217,464971.402622,513638.2437800001,550350.079871,647879.685247
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0001,Villages.0000,547034.489545,722350.31318,657086.7726959999,669283.121225,597651.327087
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0001,Villages.0001,772742.0118949999,500400.00448600005,753810.88879,662413.254117,627518.27871
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0001,Villages.0001,423317.5394511,696831.295245,529500.73268,548351.9568259999,610938.2852950001
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0001,Villages.0001,729017.2654299999,740101.655789,587438.588688,764292.76232,532772.6132520001
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0002,Villages.0000,531685.4405149999,638826.0419800001,534976.302919,603437.85226,607515.447162
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0002,Villages.0000,756493.2197,723651.93402,705424.10605,493878.59027200006,699891.1660200001
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0002,Villages.0000,580082.08097,725773.0728500001,592361.7829773,567554.369896,641756.6525950001
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0002,Villages.0001,472453.77777,643785.2823800001,642164.9700559999,559558.6569647,675131.223387
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0002,Villages.0001,540770.391048,704512.16263,718530.9025199999,488007.75684899994,693629.794901
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0002,Villages.0001,649984.58799,617954.0582850002,673090.2484100001,646128.4416929999,670514.20933
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0003,Villages.0000,675979.7258,472977.9324288,478358.185514,624914.0741979999,566453.4556347
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0003,Villages.0000,557214.513531,454332.716234,740812.1354577999,511254.346012,477588.472051
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0003,Villages.0000,582805.856277,627044.8348409999,660554.191796,567176.2063277999,556109.392306
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0003,Villages.0001,634387.9719329999,494094.819419,555497.9861414001,645619.2342300001,448191.0243579999
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0003,Villages.0001,626499.005768,479335.013281,584468.9756619999,559323.5370462,491586.97977499996
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0003,Villages.0001,782812.04081,581864.629982,675436.8413170001,566382.9657472,654485.977314
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0004,Villages.0000,444387.9468499999,567092.2602900001,524307.611262,778481.5045799998,724913.7231330001
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0004,Villages.0000,533232.390343,794226.4555899999,581323.370737,572021.6432299999,470454.087132
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0004,Villages.0000,684819.3872900001,511126.63895199995,432154.78161,618243.7777800001,831054.8178299998
January,Qtr 1,2021,Continent.0002,Country.0002,States.0003,Districts.0004,Villages.0001,683383.4097900001,553649.6169,600857.4219099999,607999.086178,660089.756715
January,Qtr 1,2022,Continent.0002,Country.0002,States.0003,Districts.0004,Villages.0001,624781.9459589999,400380.43102699996,743907.3917070001,664701.664988,553390.0991451
January,Qtr 1,2023,Continent.0002,Country.0002,States.0003,Districts.0004,Villages.0001,528866.483461,531460.4011630001,464978.32168000005,618041.53236,773275.047179
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0000,Villages.0000,623224.0773199999,637697.1291499999,588667.969465,442034.54205269995,650747.312169
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0000,Villages.0000,527275.87485,763689.1079900002,632772.3630653999,664671.3430160001,604679.0855830001
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0000,Villages.0000,655767.4292639999,626525.353241,700537.214499,629422.462232,568602.96607
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0000,Villages.0001,618241.27529,516591.587988,672221.3360880002,588963.331525,620167.8890599998
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0000,Villages.0001,488316.73004339996,679905.1716260001,485409.269936,619592.650273,521795.521588
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0000,Villages.0001,515355.3450485,691110.652109,431672.14089399995,758063.18007,629589.8371069999
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0001,Villages.0000,465887.72068300005,731978.105359,676996.04186,672730.947052,458233.74043
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0001,Villages.0000,602560.92796,511953.22445399995,533108.92505,651001.075356,455697.559764
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0001,Villages.0000,476593.263771,588950.4587359999,757336.0785200002,735647.05373,642618.967296
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0001,Villages.0001,637088.8421799998,627702.7754009999,616621.6132799999,585043.8371890001,697992.573613
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0001,Villages.0001,595379.881884,630267.212759,678275.7855109998,603922.21076,469250.752636
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0001,Villages.0001,599060.89514,651777.6389931,456319.6952874,608800.464343,562513.98161
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0002,Villages.0000,616427.955575,665521.330356,502074.9124769999,566762.7164280001,575468.353682
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0002,Villages.0000,502062.200602,542920.0811950001,598908.8587000001,453463.286392,669772.73379
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0002,Villages.0000,575514.57967,654651.4719199999,610732.7913079999,694257.04722,566412.7059160001
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0002,Villages.0001,514029.017576,614691.4063899999,536106.3759859999,621354.545801,525668.9770375
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0002,Villages.0001,547947.266148,446746.39799800003,661801.46413,536617.4054319999,583051.68543
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0002,Villages.0001,631657.7301827,474613.732929,639537.3921340001,489392.49440600007,567297.85847
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0003,Villages.0000,526057.4182470001,622900.292937,706971.162055,544496.7297139999,472242.71689700003
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0003,Villages.0000,707740.4345999999,493787.11527999997,692535.1214700001,635105.444315,626764.1842250001
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0003,Villages.0000,495714.62719,581953.2823660001,556489.93594,589141.31777,763742.2974700001
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0003,Villages.0001,585985.28142,691762.03411,565107.219243,728963.5505860001,436885.7837659999
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0003,Villages.0001,750337.35387,523578.753707,692719.8007400001,628386.86343,542612.6980930001
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0003,Villages.0001,613779.056187,682142.388224,485986.10409,540852.160293,428505.92039690004
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0004,Villages.0000,600825.546368,698209.7332240001,546516.61442,542262.421809,629279.924433
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0004,Villages.0000,761527.2582399999,694431.8675600002,782170.121231,652719.32872,599681.5573674
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0004,Villages.0000,509065.34293809993,423501.889646,641163.7495400001,721361.3359300001,720923.279012
January,Qtr 1,2021,Continent.0002,Country.0002,States.0004,Districts.0004,Villages.0001,919570.8236499999,443292.245598,603113.4571248002,491832.57780790003,572932.888744
January,Qtr 1,2022,Continent.0002,Country.0002,States.0004,Districts.0004,Villages.0001,432469.43101700005,652655.439018,449742.8051800999,436968.384004,664958.7752619999
January,Qtr 1,2023,Continent.0002,Country.0002,States.0004,Districts.0004,Villages.0001,624899.3083309999,699571.9058899999,532356.867595,299317.1064971,679835.1231600001
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0000,Villages.0000,587139.099804,591487.5540703998,508671.61897600006,488858.09277600003,733746.2895600002
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0000,Villages.0000,656306.34973,449381.52968999994,640270.7104739998,587462.053568,535151.45863
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0000,Villages.0000,625043.6344310001,564629.53581,697718.63223,623295.0474399999,730261.88054
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0000,Villages.0001,554619.8063139999,600410.0583921,612260.7009010001,552248.9770397,543374.583622
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0000,Villages.0001,570523.915591,491916.73294929997,597986.4426216001,467252.92270840006,617079.33574
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0000,Villages.0001,689932.30143,612420.4361080001,482988.388022,682756.12586,693381.08097
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0001,Villages.0000,567459.7824269999,431415.766522,781805.071534,632273.937258,679757.4621889999
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0001,Villages.0000,718811.98675,792321.3258104998,699517.752862,382867.8586145,561349.5901084
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0001,Villages.0000,718823.114503,535212.256276,629984.201238,631887.0399640001,498212.516118
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0001,Villages.0001,514464.706396,551817.893353,456085.408469,642241.5484699999,489429.0466952001
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0001,Villages.0001,494597.87857400003,512587.076476,527369.064632,651710.4400039999,803390.50906
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0001,Villages.0001,688252.4644800002,542492.05848,412138.449428,645456.39481,447127.690855
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0002,Villages.0000,527540.483884,545545.69393,661345.0898900002,657790.640819,678049.0294829999
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0002,Villages.0000,507058.232764,544065.922155,659287.231295,511998.608898,607750.33411
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0002,Villages.0000,541707.500885,396296.221219,769892.59298,456129.897506,501974.82545999996
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0002,Villages.0001,631501.2892599999,658209.464499,684803.258132,611775.09391,557741.153287
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0002,Villages.0001,556625.8910129999,648789.8471349999,508153.915988,649310.462548,394215.31845099997
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0002,Villages.0001,580121.013954,589863.65236,571240.976458,619423.0655609999,573657.8170153999
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0003,Villages.0000,479539.965304,543450.016475,483107.497032,723311.7188200001,558788.99647
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0003,Villages.0000,735721.0604900001,503753.55064300005,717864.8108730001,576048.984457,579742.2515100001
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0003,Villages.0000,581086.3029389998,524426.867084,599122.0411789999,677433.24202,553324.069253
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0003,Villages.0001,573377.49185,436141.76226200006,703987.1976436999,562060.77529,557524.460357
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0003,Villages.0001,568998.78404,478716.7848600001,469940.95634499996,566118.6624391999,536978.919335
January,Qtr 1,2023,Continent.0002,Country.0002,States.0005,Districts.0003,Villages.0001,667047.8375839998,583329.7604609999,722515.3908340001,471684.475111,615105.4394139999
January,Qtr 1,2021,Continent.0002,Country.0002,States.0005,Districts.0004,Villages.0000,674597.2496328,632816.3899250001,475385.03845299996,694811.5283064999,611504.6643549999
January,Qtr 1,2022,Continent.0002,Country.0002,States.0005,Districts.0004,Villages.0000,663481.7113079999,505764.150869,549454.0120381999,807063.8172199999,580886.8364799999
