Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Segment,Orders.Region,Orders.City,Sum(Orders.Profit)
2014,Home Office,West,Auburn,
2015,Home Office,West,Auburn,
2016,Home Office,West,Auburn,1.5048
2017,Home Office,West,Auburn,
2014,Home Office,West,Aurora,2.368599999999999
2015,Home Office,West,Aurora,3.996999999999999
2016,Home Office,West,Aurora,-88.31900000000007
2017,Home Office,West,Aurora,-52.23460000000001
2014,Home Office,West,Bakersfield,
2015,Home Office,West,Bakersfield,6.463800000000001
2016,Home Office,West,Bakersfield,3.8725
2017,Home Office,West,Bakersfield,
2014,Home Office,West,Bellevue,
2015,Home Office,West,Bellevue,
2016,Home Office,West,Bellevue,7.604999999999998
2017,Home Office,West,Bellevue,
2014,Home Office,West,Bozeman,
2015,Home Office,West,Bozeman,20.8106
2016,Home Office,West,Bozeman,
2017,Home Office,West,Bozeman,
2014,Home Office,West,Brentwood,
2015,Home Office,West,Brentwood,
2016,Home Office,West,Brentwood,
2017,Home Office,West,Brentwood,80.42820000000002
2014,Home Office,West,Burbank,764.5337999999998
2015,Home Office,West,Burbank,
2016,Home Office,West,Burbank,
2017,Home Office,West,Burbank,
2014,Home Office,West,Carlsbad,
2015,Home Office,West,Carlsbad,
2016,Home Office,West,Carlsbad,
2017,Home Office,West,Carlsbad,105.9048
2014,Home Office,West,Chandler,-11.825600000000001
2015,Home Office,West,Chandler,
2016,Home Office,West,Chandler,
2017,Home Office,West,Chandler,107.21939999999988
2014,Home Office,West,Cheyenne,
2015,Home Office,West,Cheyenne,
2016,Home Office,West,Cheyenne,100.19599999999997
2017,Home Office,West,Cheyenne,
2014,Home Office,West,Chico,
2015,Home Office,West,Chico,194.7255999999999
2016,Home Office,West,Chico,
2017,Home Office,West,Chico,
2014,Home Office,West,Chula Vista,
2015,Home Office,West,Chula Vista,106.54079999999999
2016,Home Office,West,Chula Vista,
2017,Home Office,West,Chula Vista,
2014,Home Office,West,Colorado Springs,
2015,Home Office,West,Colorado Springs,
2016,Home Office,West,Colorado Springs,119.9075999999999
2017,Home Office,West,Colorado Springs,
2014,Home Office,West,Concord,142.4758
2015,Home Office,West,Concord,
2016,Home Office,West,Concord,
2017,Home Office,West,Concord,
2014,Home Office,West,Costa Mesa,
2015,Home Office,West,Costa Mesa,
2016,Home Office,West,Costa Mesa,
2017,Home Office,West,Costa Mesa,39.228300000000004
2014,Home Office,West,Covington,
2015,Home Office,West,Covington,
2016,Home Office,West,Covington,101.9774
2017,Home Office,West,Covington,
2014,Home Office,West,Danville,
2015,Home Office,West,Danville,
2016,Home Office,West,Danville,
2017,Home Office,West,Danville,282.44049999999993
2014,Home Office,West,Denver,
2015,Home Office,West,Denver,
2016,Home Office,West,Denver,9.946799999999998
2017,Home Office,West,Denver,13.562599999999998
2014,Home Office,West,Des Moines,33.639999999999986
2015,Home Office,West,Des Moines,8.713799999999999
2016,Home Office,West,Des Moines,
2017,Home Office,West,Des Moines,
2014,Home Office,West,El Cajon,47.84800000000001
2015,Home Office,West,El Cajon,
2016,Home Office,West,El Cajon,
2017,Home Office,West,El Cajon,
2014,Home Office,West,Escondido,
2015,Home Office,West,Escondido,
2016,Home Office,West,Escondido,
2017,Home Office,West,Escondido,6.073599999999999
2014,Home Office,West,Fort Collins,
2015,Home Office,West,Fort Collins,
2016,Home Office,West,Fort Collins,9.832800000000006
2017,Home Office,West,Fort Collins,5.2026
2014,Home Office,West,Fresno,
2015,Home Office,West,Fresno,
2016,Home Office,West,Fresno,21.293999999999993
2017,Home Office,West,Fresno,80.24359999999999
2014,Home Office,West,Gilbert,
2015,Home Office,West,Gilbert,
2016,Home Office,West,Gilbert,
2017,Home Office,West,Gilbert,-142.1216
2014,Home Office,West,Glendale,33.721199999999996
2015,Home Office,West,Glendale,
2016,Home Office,West,Glendale,
2017,Home Office,West,Glendale,76.75960000000002
2014,Home Office,West,Great Falls,2.2098
2015,Home Office,West,Great Falls,
2016,Home Office,West,Great Falls,
2017,Home Office,West,Great Falls,1455.5514999999998
2014,Home Office,West,Helena,
2015,Home Office,West,Helena,64.24819999999994
2016,Home Office,West,Helena,
2017,Home Office,West,Helena,
2014,Home Office,West,Huntington Beach,
2015,Home Office,West,Huntington Beach,
2016,Home Office,West,Huntington Beach,5.7509999999999994
2017,Home Office,West,Huntington Beach,
2014,Home Office,West,La Mesa,
2015,Home Office,West,La Mesa,
2016,Home Office,West,La Mesa,
2017,Home Office,West,La Mesa,114.38699999999996
2014,Home Office,West,Laguna Niguel,
2015,Home Office,West,Laguna Niguel,
2016,Home Office,West,Laguna Niguel,6.3504000000000005
2017,Home Office,West,Laguna Niguel,16.79859999999998
2014,Home Office,West,Lake Forest,
2015,Home Office,West,Lake Forest,
2016,Home Office,West,Lake Forest,155.73699999999988
2017,Home Office,West,Lake Forest,
2014,Home Office,West,Lakewood,20.09700000000001
2015,Home Office,West,Lakewood,
2016,Home Office,West,Lakewood,
2017,Home Office,West,Lakewood,-55.21560000000012
2014,Home Office,West,Lancaster,
2015,Home Office,West,Lancaster,
2016,Home Office,West,Lancaster,35.056
2017,Home Office,West,Lancaster,
2014,Home Office,West,Las Cruces,
2015,Home Office,West,Las Cruces,3.4776
2016,Home Office,West,Las Cruces,
2017,Home Office,West,Las Cruces,
2014,Home Office,West,Las Vegas,
2015,Home Office,West,Las Vegas,
2016,Home Office,West,Las Vegas,
2017,Home Office,West,Las Vegas,25.57979999999999
2014,Home Office,West,Lehi,
2015,Home Office,West,Lehi,
2016,Home Office,West,Lehi,449.9849999999999
2017,Home Office,West,Lehi,
2014,Home Office,West,Long Beach,
2015,Home Office,West,Long Beach,
2016,Home Office,West,Long Beach,36.928799999999995
2017,Home Office,West,Long Beach,273.87299999999976
2014,Home Office,West,Los Angeles,925.2034999999998
2015,Home Office,West,Los Angeles,824.4725999999999
2016,Home Office,West,Los Angeles,1577.9269999999997
2017,Home Office,West,Los Angeles,3251.3529999999996
2014,Home Office,West,Louisville,
2015,Home Office,West,Louisville,
2016,Home Office,West,Louisville,14.380499999999994
2017,Home Office,West,Louisville,-3424.354600000001
2014,Home Office,West,Manteca,21.251799999999996
2015,Home Office,West,Manteca,
2016,Home Office,West,Manteca,
2017,Home Office,West,Manteca,150.98399999999998
2014,Home Office,West,Meridian,
2015,Home Office,West,Meridian,
2016,Home Office,West,Meridian,
2017,Home Office,West,Meridian,87.22199999999995
2014,Home Office,West,Mesa,
2015,Home Office,West,Mesa,28.7016
2016,Home Office,West,Mesa,
2017,Home Office,West,Mesa,16.2342
2014,Home Office,West,Moreno Valley,34.3677
2015,Home Office,West,Moreno Valley,
2016,Home Office,West,Moreno Valley,
2017,Home Office,West,Moreno Valley,
2014,Home Office,West,Murray,23.232
2015,Home Office,West,Murray,
2016,Home Office,West,Murray,
2017,Home Office,West,Murray,
2014,Home Office,West,North Las Vegas,5.5328
2015,Home Office,West,North Las Vegas,
2016,Home Office,West,North Las Vegas,1691.3096999999998
2017,Home Office,West,North Las Vegas,
2014,Home Office,West,Oakland,
2015,Home Office,West,Oakland,-73.81920000000005
2016,Home Office,West,Oakland,10.028199999999998
2017,Home Office,West,Oakland,
2014,Home Office,West,Oceanside,
2015,Home Office,West,Oceanside,
2016,Home Office,West,Oceanside,6.321
2017,Home Office,West,Oceanside,
2014,Home Office,West,Orem,41.43359999999999
2015,Home Office,West,Orem,
2016,Home Office,West,Orem,
2017,Home Office,West,Orem,
2014,Home Office,West,Oxnard,
2015,Home Office,West,Oxnard,
2016,Home Office,West,Oxnard,258.4087999999999
2017,Home Office,West,Oxnard,
2014,Home Office,West,Pasadena,
2015,Home Office,West,Pasadena,
2016,Home Office,West,Pasadena,
2017,Home Office,West,Pasadena,71.97399999999996
2014,Home Office,West,Peoria,
2015,Home Office,West,Peoria,15.62620000000001
2016,Home Office,West,Peoria,
2017,Home Office,West,Peoria,2.878199999999943
2014,Home Office,West,Phoenix,3.515399999999998
2015,Home Office,West,Phoenix,16.797200000000004
2016,Home Office,West,Phoenix,-857.0333999999999
2017,Home Office,West,Phoenix,-6.0237
2014,Home Office,West,Pico Rivera,
2015,Home Office,West,Pico Rivera,
2016,Home Office,West,Pico Rivera,
2017,Home Office,West,Pico Rivera,62.736999999999995
2014,Home Office,West,Portland,
2015,Home Office,West,Portland,
2016,Home Office,West,Portland,25.24500000000002
2017,Home Office,West,Portland,-3.7880000000000003
2014,Home Office,West,Provo,
2015,Home Office,West,Provo,
2016,Home Office,West,Provo,12.432000000000002
2017,Home Office,West,Provo,
2014,Home Office,West,Pueblo,
2015,Home Office,West,Pueblo,
2016,Home Office,West,Pueblo,-961.5321
2017,Home Office,West,Pueblo,
2014,Home Office,West,Redmond,
2015,Home Office,West,Redmond,
2016,Home Office,West,Redmond,5.9136
2017,Home Office,West,Redmond,
2014,Home Office,West,Reno,59.49299999999995
2015,Home Office,West,Reno,
2016,Home Office,West,Reno,
2017,Home Office,West,Reno,
2014,Home Office,West,Riverside,
2015,Home Office,West,Riverside,
2016,Home Office,West,Riverside,19.194
2017,Home Office,West,Riverside,2.1060000000000008
2014,Home Office,West,Roseville,
2015,Home Office,West,Roseville,1.1656
2016,Home Office,West,Roseville,
2017,Home Office,West,Roseville,
2014,Home Office,West,Sacramento,
2015,Home Office,West,Sacramento,19.468799999999998
2016,Home Office,West,Sacramento,2.7944000000000004
2017,Home Office,West,Sacramento,
2014,Home Office,West,Salem,
2015,Home Office,West,Salem,
2016,Home Office,West,Salem,-298.7024
2017,Home Office,West,Salem,1.254399999999999
2014,Home Office,West,Salinas,
2015,Home Office,West,Salinas,
2016,Home Office,West,Salinas,
2017,Home Office,West,Salinas,15.697800000000004
2014,Home Office,West,Salt Lake City,79.8912
2015,Home Office,West,Salt Lake City,
2016,Home Office,West,Salt Lake City,95.84389999999999
2017,Home Office,West,Salt Lake City,
2014,Home Office,West,San Bernardino,
2015,Home Office,West,San Bernardino,38.684799999999996
2016,Home Office,West,San Bernardino,
2017,Home Office,West,San Bernardino,
2014,Home Office,West,San Diego,153.54809999999995
2015,Home Office,West,San Diego,463.2499
2016,Home Office,West,San Diego,95.42479999999996
2017,Home Office,West,San Diego,163.1048
2014,Home Office,West,San Francisco,338.60119999999995
2015,Home Office,West,San Francisco,210.9035
2016,Home Office,West,San Francisco,411.8442000000001
2017,Home Office,West,San Francisco,1024.7155
2014,Home Office,West,San Gabriel,290.8953
2015,Home Office,West,San Gabriel,
2016,Home Office,West,San Gabriel,
2017,Home Office,West,San Gabriel,
2014,Home Office,West,San Jose,26.648999999999997
2015,Home Office,West,San Jose,5.193
2016,Home Office,West,San Jose,9.827999999999996
2017,Home Office,West,San Jose,
2014,Home Office,West,Santa Ana,
2015,Home Office,West,Santa Ana,15.764000000000003
2016,Home Office,West,Santa Ana,9.8784
2017,Home Office,West,Santa Ana,
2014,Home Office,West,Santa Barbara,
2015,Home Office,West,Santa Barbara,
2016,Home Office,West,Santa Barbara,391.7590000000001
2017,Home Office,West,Santa Barbara,0.6516
2014,Home Office,West,Santa Fe,
2015,Home Office,West,Santa Fe,2.184
2016,Home Office,West,Santa Fe,
2017,Home Office,West,Santa Fe,
2014,Home Office,West,Scottsdale,
2015,Home Office,West,Scottsdale,
2016,Home Office,West,Scottsdale,33.00479999999998
2017,Home Office,West,Scottsdale,
2014,Home Office,West,Seattle,654.9763999999997
2015,Home Office,West,Seattle,781.6341999999997
2016,Home Office,West,Seattle,182.66009999999997
2017,Home Office,West,Seattle,2493.9142999999995
2014,Home Office,West,Sparks,
2015,Home Office,West,Sparks,
2016,Home Office,West,Sparks,24.997999999999987
2017,Home Office,West,Sparks,
2014,Home Office,West,Spokane,
2015,Home Office,West,Spokane,
2016,Home Office,West,Spokane,
2017,Home Office,West,Spokane,5.450399999999991
2014,Home Office,West,Springfield,
2015,Home Office,West,Springfield,
2016,Home Office,West,Springfield,-295.94849999999985
2017,Home Office,West,Springfield,25.255300000000005
2014,Home Office,West,Stockton,
2015,Home Office,West,Stockton,
2016,Home Office,West,Stockton,
2017,Home Office,West,Stockton,107.03879999999994
2014,Home Office,West,Thousand Oaks,
2015,Home Office,West,Thousand Oaks,15.065
2016,Home Office,West,Thousand Oaks,
2017,Home Office,West,Thousand Oaks,
2014,Home Office,West,Tigard,
2015,Home Office,West,Tigard,
2016,Home Office,West,Tigard,
2017,Home Office,West,Tigard,14.205299999999985
2014,Home Office,West,Tucson,-25.913599999999988
2015,Home Office,West,Tucson,
2016,Home Office,West,Tucson,
2017,Home Office,West,Tucson,8.376799999999998
2014,Home Office,West,Vallejo,
2015,Home Office,West,Vallejo,
2016,Home Office,West,Vallejo,277.80480000000006
2017,Home Office,West,Vallejo,
2014,Home Office,West,Vancouver,
2015,Home Office,West,Vancouver,
2016,Home Office,West,Vancouver,11.4452
2017,Home Office,West,Vancouver,
2014,Home Office,West,Yuma,
2015,Home Office,West,Yuma,
2016,Home Office,West,Yuma,-35.884799999999984
2017,Home Office,West,Yuma,-479.98799999999994
