Category,Subcategory,Fiscal Year,Fiscal Quarter,Channel,Value Column Name,Value
"Clothing","Vests","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price","10541"
"Clothing","Vests","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%","166"
"Clothing","Vests","FY2020","FY2020 Q3","Internet","Total Sales","933216056.6900003"
"Clothing","Vests","FY2020","FY2020 Q3","Reseller","Unit Price","37.957"
"Clothing","Vests","FY2020","FY2020 Q3","Reseller","Sales Amount","35354.6093"
"Clothing","Vests","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price","35316.652299999994"
"Clothing","Vests","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%","930.4384514055376"
"Clothing","Vests","FY2020","FY2020 Q3","Reseller","Total Sales","933216056.6900003"
"Clothing","Vests","FY2020","FY2020 Q4","Internet","Unit Price","63.5"
"Clothing","Vests","FY2020","FY2020 Q4","Internet","Sales Amount","8826.5"
"Clothing","Vests","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price","8763"
"Clothing","Vests","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%","138"
"Clothing","Vests","FY2020","FY2020 Q4","Internet","Total Sales","933216056.6900003"
"Clothing","Vests","FY2020","FY2020 Q4","Reseller","Unit Price","37.6469"
"Clothing","Vests","FY2020","FY2020 Q4","Reseller","Sales Amount","56453.4818"
"Clothing","Vests","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price","56415.8349"
"Clothing","Vests","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%","1498.5519365472323"
"Clothing","Vests","FY2020","FY2020 Q4","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2018","FY2018 Q1","Internet","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q1","Internet","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q1","Internet","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q1","Reseller","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q1","Reseller","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q1","Reseller","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q2","Internet","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q2","Internet","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q2","Internet","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q2","Reseller","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q2","Reseller","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q2","Reseller","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q2","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q2","Reseller","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q3","Internet","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q3","Internet","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q3","Internet","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q3","Reseller","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q3","Reseller","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q3","Reseller","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q4","Internet","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q4","Internet","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q4","Internet","Total Sales",
"Clothing","Gloves","FY2018","FY2018 Q4","Reseller","Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q4","Reseller","Sales Amount",
"Clothing","Gloves","FY2018","FY2018 Q4","Reseller","Sales Amount - Unit Price",
"Clothing","Gloves","FY2018","FY2018 Q4","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2018","FY2018 Q4","Reseller","Total Sales",
"Clothing","Gloves","FY2019","FY2019 Q1","Internet","Unit Price",
"Clothing","Gloves","FY2019","FY2019 Q1","Internet","Sales Amount",
"Clothing","Gloves","FY2019","FY2019 Q1","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2019","FY2019 Q1","Internet","Total Sales",
"Clothing","Gloves","FY2019","FY2019 Q1","Reseller","Unit Price","19.4469"
"Clothing","Gloves","FY2019","FY2019 Q1","Reseller","Sales Amount","51170.4593"
"Clothing","Gloves","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price","51151.0124"
"Clothing","Gloves","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%","2630.291326638179"
"Clothing","Gloves","FY2019","FY2019 Q1","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2019","FY2019 Q2","Internet","Unit Price",
"Clothing","Gloves","FY2019","FY2019 Q2","Internet","Sales Amount",
"Clothing","Gloves","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2019","FY2019 Q2","Internet","Total Sales",
"Clothing","Gloves","FY2019","FY2019 Q2","Reseller","Unit Price","19.6023"
"Clothing","Gloves","FY2019","FY2019 Q2","Reseller","Sales Amount","37625.6022"
"Clothing","Gloves","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price","37605.9999"
"Clothing","Gloves","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%","1918.4483402457877"
"Clothing","Gloves","FY2019","FY2019 Q2","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2019","FY2019 Q3","Internet","Unit Price",
"Clothing","Gloves","FY2019","FY2019 Q3","Internet","Sales Amount",
"Clothing","Gloves","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Clothing","Gloves","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Clothing","Gloves","FY2019","FY2019 Q3","Internet","Total Sales",
"Clothing","Gloves","FY2019","FY2019 Q3","Reseller","Unit Price","20.4391"
"Clothing","Gloves","FY2019","FY2019 Q3","Reseller","Sales Amount","25381.0974"
"Clothing","Gloves","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price","25360.6583"
"Clothing","Gloves","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%","1240.7913411060174"
"Clothing","Gloves","FY2019","FY2019 Q3","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2019","FY2019 Q4","Internet","Unit Price","24.49"
"Clothing","Gloves","FY2019","FY2019 Q4","Internet","Sales Amount","538.78"
"Clothing","Gloves","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price","514.29"
"Clothing","Gloves","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%","21"
"Clothing","Gloves","FY2019","FY2019 Q4","Internet","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2019","FY2019 Q4","Reseller","Unit Price","19.1986"
"Clothing","Gloves","FY2019","FY2019 Q4","Reseller","Sales Amount","41090.0248"
"Clothing","Gloves","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price","41070.826199999996"
"Clothing","Gloves","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%","2139.2615190690985"
"Clothing","Gloves","FY2019","FY2019 Q4","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q1","Internet","Unit Price","24.49"
"Clothing","Gloves","FY2020","FY2020 Q1","Internet","Sales Amount","7885.78"
"Clothing","Gloves","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price","7861.29"
"Clothing","Gloves","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%","321"
"Clothing","Gloves","FY2020","FY2020 Q1","Internet","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q1","Reseller","Unit Price","14.6139"
"Clothing","Gloves","FY2020","FY2020 Q1","Reseller","Sales Amount","20948.7388"
"Clothing","Gloves","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price","20934.1249"
"Clothing","Gloves","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%","1432.480371427203"
"Clothing","Gloves","FY2020","FY2020 Q1","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q2","Internet","Unit Price","24.49"
"Clothing","Gloves","FY2020","FY2020 Q2","Internet","Sales Amount","8669.46"
"Clothing","Gloves","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price","8644.97"
"Clothing","Gloves","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%","353"
"Clothing","Gloves","FY2020","FY2020 Q2","Internet","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q2","Reseller","Unit Price","14.6534"
"Clothing","Gloves","FY2020","FY2020 Q2","Reseller","Sales Amount","14736.2085"
"Clothing","Gloves","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price","14721.555100000001"
"Clothing","Gloves","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%","1004.6511458091638"
"Clothing","Gloves","FY2020","FY2020 Q2","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q3","Internet","Unit Price","24.49"
"Clothing","Gloves","FY2020","FY2020 Q3","Internet","Sales Amount","9012.32"
"Clothing","Gloves","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price","8987.83"
"Clothing","Gloves","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%","367"
"Clothing","Gloves","FY2020","FY2020 Q3","Internet","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q3","Reseller","Unit Price","14.6823"
"Clothing","Gloves","FY2020","FY2020 Q3","Reseller","Sales Amount","5610.7766"
"Clothing","Gloves","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price","5596.0943"
"Clothing","Gloves","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%","381.1456175122426"
"Clothing","Gloves","FY2020","FY2020 Q3","Reseller","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q4","Internet","Unit Price","24.49"
"Clothing","Gloves","FY2020","FY2020 Q4","Internet","Sales Amount","8914.36"
"Clothing","Gloves","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price","8889.87"
"Clothing","Gloves","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%","363.00000000000006"
"Clothing","Gloves","FY2020","FY2020 Q4","Internet","Total Sales","933216056.6900003"
"Clothing","Gloves","FY2020","FY2020 Q4","Reseller","Unit Price","14.6793"
"Clothing","Gloves","FY2020","FY2020 Q4","Reseller","Sales Amount","11212.2666"
"Clothing","Gloves","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price","11197.587300000001"
"Clothing","Gloves","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%","762.8148004332633"
"Clothing","Gloves","FY2020","FY2020 Q4","Reseller","Total Sales","933216056.6900003"
"Clothing","Tights","FY2018","FY2018 Q1","Internet","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q1","Internet","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q1","Internet","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q1","Reseller","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q1","Reseller","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q1","Reseller","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q2","Internet","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q2","Internet","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q2","Internet","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q2","Reseller","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q2","Reseller","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q2","Reseller","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q2","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q2","Reseller","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q3","Internet","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q3","Internet","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q3","Internet","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q3","Reseller","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q3","Reseller","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q3","Reseller","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q4","Internet","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q4","Internet","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q4","Internet","Total Sales",
"Clothing","Tights","FY2018","FY2018 Q4","Reseller","Unit Price",
"Clothing","Tights","FY2018","FY2018 Q4","Reseller","Sales Amount",
"Clothing","Tights","FY2018","FY2018 Q4","Reseller","Sales Amount - Unit Price",
"Clothing","Tights","FY2018","FY2018 Q4","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2018","FY2018 Q4","Reseller","Total Sales",
"Clothing","Tights","FY2019","FY2019 Q1","Internet","Unit Price",
"Clothing","Tights","FY2019","FY2019 Q1","Internet","Sales Amount",
"Clothing","Tights","FY2019","FY2019 Q1","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2019","FY2019 Q1","Internet","Total Sales",
"Clothing","Tights","FY2019","FY2019 Q1","Reseller","Unit Price","44.6844"
"Clothing","Tights","FY2019","FY2019 Q1","Reseller","Sales Amount","66320.4739"
"Clothing","Tights","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price","66275.7895"
"Clothing","Tights","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%","1483.1974805524972"
"Clothing","Tights","FY2019","FY2019 Q1","Reseller","Total Sales","933216056.6900003"
"Clothing","Tights","FY2019","FY2019 Q2","Internet","Unit Price",
"Clothing","Tights","FY2019","FY2019 Q2","Internet","Sales Amount",
"Clothing","Tights","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2019","FY2019 Q2","Internet","Total Sales",
"Clothing","Tights","FY2019","FY2019 Q2","Reseller","Unit Price","44.8861"
"Clothing","Tights","FY2019","FY2019 Q2","Reseller","Sales Amount","56575.4558"
"Clothing","Tights","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price","56530.5697"
"Clothing","Tights","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%","1259.4226208113425"
"Clothing","Tights","FY2019","FY2019 Q2","Reseller","Total Sales","933216056.6900003"
"Clothing","Tights","FY2019","FY2019 Q3","Internet","Unit Price",
"Clothing","Tights","FY2019","FY2019 Q3","Internet","Sales Amount",
"Clothing","Tights","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2019","FY2019 Q3","Internet","Total Sales",
"Clothing","Tights","FY2019","FY2019 Q3","Reseller","Unit Price","44.9597"
"Clothing","Tights","FY2019","FY2019 Q3","Reseller","Sales Amount","27541.7048"
"Clothing","Tights","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price","27496.7451"
"Clothing","Tights","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%","611.5864896785343"
"Clothing","Tights","FY2019","FY2019 Q3","Reseller","Total Sales","933216056.6900003"
"Clothing","Tights","FY2019","FY2019 Q4","Internet","Unit Price",
"Clothing","Tights","FY2019","FY2019 Q4","Internet","Sales Amount",
"Clothing","Tights","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2019","FY2019 Q4","Internet","Total Sales",
"Clothing","Tights","FY2019","FY2019 Q4","Reseller","Unit Price","44.9031"
"Clothing","Tights","FY2019","FY2019 Q4","Reseller","Sales Amount","51395.3715"
"Clothing","Tights","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price","51350.4684"
"Clothing","Tights","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%","1143.5840376276915"
"Clothing","Tights","FY2019","FY2019 Q4","Reseller","Total Sales","933216056.6900003"
"Clothing","Tights","FY2020","FY2020 Q1","Internet","Unit Price",
"Clothing","Tights","FY2020","FY2020 Q1","Internet","Sales Amount",
"Clothing","Tights","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2020","FY2020 Q1","Internet","Total Sales",
"Clothing","Tights","FY2020","FY2020 Q1","Reseller","Unit Price",
"Clothing","Tights","FY2020","FY2020 Q1","Reseller","Sales Amount",
"Clothing","Tights","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price",
"Clothing","Tights","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2020","FY2020 Q1","Reseller","Total Sales",
"Clothing","Tights","FY2020","FY2020 Q2","Internet","Unit Price",
"Clothing","Tights","FY2020","FY2020 Q2","Internet","Sales Amount",
"Clothing","Tights","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price",
"Clothing","Tights","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%",
"Clothing","Tights","FY2020","FY2020 Q2","Internet","Total Sales",
"Clothing","Tights","FY2020","FY2020 Q2","Reseller","Unit Price",
"Clothing","Tights","FY2020","FY2020 Q2","Reseller","Sales Amount",
"Clothing","Tights","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price",
"Clothing","Tights","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%",
