Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD
Office Supplies,"Monday, February 06, 2023",76.14,24491.597999999998
Office Supplies,"Tuesday, February 07, 2023",,24491.597999999998
Office Supplies,"Wednesday, February 08, 2023",,24491.597999999998
Office Supplies,"Thursday, February 09, 2023",620.676,25112.273999999998
Office Supplies,"Friday, February 10, 2023",23.12,25135.393999999997
Office Supplies,"Saturday, February 11, 2023",42.036,25177.429999999997
Office Supplies,"Sunday, February 12, 2023",,25177.429999999997
Office Supplies,"Monday, February 13, 2023",150.94,25328.369999999995
Office Supplies,"Tuesday, February 14, 2023",,25328.369999999995
Office Supplies,"Wednesday, February 15, 2023",,25328.369999999995
Office Supplies,"Thursday, February 16, 2023",714.202,26042.571999999996
Office Supplies,"Friday, February 17, 2023",359.365,26401.936999999998
Office Supplies,"Saturday, February 18, 2023",9.82,26411.756999999998
Office Supplies,"Sunday, February 19, 2023",1269.92,27681.676999999996
Office Supplies,"Monday, February 20, 2023",90.91,27772.586999999996
Office Supplies,"Tuesday, February 21, 2023",,27772.586999999996
Office Supplies,"Wednesday, February 22, 2023",,27772.586999999996
Office Supplies,"Thursday, February 23, 2023",45.84,27818.426999999996
Office Supplies,"Friday, February 24, 2023",128.876,27947.302999999996
Office Supplies,"Saturday, February 25, 2023",1.788,27949.090999999997
Office Supplies,"Sunday, February 26, 2023",715.35,28664.440999999995
Office Supplies,"Monday, February 27, 2023",,28664.440999999995
Office Supplies,"Tuesday, February 28, 2023",17.62,28682.060999999994
Office Supplies,"Wednesday, March 01, 2023",,28682.060999999994
Office Supplies,"Thursday, March 02, 2023",331.45,29013.510999999995
Office Supplies,"Friday, March 03, 2023",99.68,29113.190999999995
Office Supplies,"Saturday, March 04, 2023",125.322,29238.512999999995
Office Supplies,"Sunday, March 05, 2023",940.05,30178.562999999995
Office Supplies,"Monday, March 06, 2023",499.882,30678.444999999996
Office Supplies,"Tuesday, March 07, 2023",117.51,30795.954999999994
Office Supplies,"Wednesday, March 08, 2023",843.1,31639.054999999993
Office Supplies,"Thursday, March 09, 2023",30.84,31669.894999999993
Office Supplies,"Friday, March 10, 2023",67.124,31737.018999999993
Office Supplies,"Saturday, March 11, 2023",951.494,32688.51299999999
Office Supplies,"Sunday, March 12, 2023",283.35,32971.86299999999
Office Supplies,"Monday, March 13, 2023",2833.674,35805.53699999999
Office Supplies,"Tuesday, March 14, 2023",,35805.53699999999
Office Supplies,"Wednesday, March 15, 2023",,35805.53699999999
Office Supplies,"Thursday, March 16, 2023",653.341,36458.87799999999
Office Supplies,"Friday, March 17, 2023",294.386,36753.26399999999
Office Supplies,"Saturday, March 18, 2023",379.874,37133.13799999999
Office Supplies,"Sunday, March 19, 2023",481.154,37614.291999999994
Office Supplies,"Monday, March 20, 2023",392.728,38007.02
Office Supplies,"Tuesday, March 21, 2023",1504.616,39511.636
Office Supplies,"Wednesday, March 22, 2023",,39511.636
Office Supplies,"Thursday, March 23, 2023",604.268,40115.903999999995
Office Supplies,"Friday, March 24, 2023",281.698,40397.60199999999
Office Supplies,"Saturday, March 25, 2023",418.978,40816.579999999994
Office Supplies,"Sunday, March 26, 2023",217.342,41033.92199999999
Office Supplies,"Monday, March 27, 2023",545.18,41579.10199999999
Office Supplies,"Tuesday, March 28, 2023",923.942,42503.043999999994
Office Supplies,"Wednesday, March 29, 2023",81.4,42584.443999999996
Office Supplies,"Thursday, March 30, 2023",397.415,42981.859
Office Supplies,"Friday, March 31, 2023",250.488,43232.346999999994
Office Supplies,"Saturday, April 01, 2023",320.062,43552.40899999999
Office Supplies,"Sunday, April 02, 2023",26.06,43578.46899999999
Office Supplies,"Monday, April 03, 2023",7.056,43585.52499999999
Office Supplies,"Tuesday, April 04, 2023",264.39,43849.914999999986
Office Supplies,"Wednesday, April 05, 2023",,43849.914999999986
Office Supplies,"Thursday, April 06, 2023",114.42,43964.334999999985
Office Supplies,"Friday, April 07, 2023",21.584,43985.91899999999
Office Supplies,"Saturday, April 08, 2023",5764.79,49750.70899999999
Office Supplies,"Sunday, April 09, 2023",1626.71,51377.41899999999
Office Supplies,"Monday, April 10, 2023",510.811,51888.22999999999
Office Supplies,"Tuesday, April 11, 2023",92.736,51980.965999999986
Office Supplies,"Wednesday, April 12, 2023",69.66,52050.62599999999
Office Supplies,"Thursday, April 13, 2023",909.12,52959.74599999999
Office Supplies,"Friday, April 14, 2023",137.856,53097.60199999999
Office Supplies,"Saturday, April 15, 2023",135.888,53233.48999999999
Office Supplies,"Sunday, April 16, 2023",815.616,54049.10599999999
Office Supplies,"Monday, April 17, 2023",327.92,54377.02599999999
Office Supplies,"Tuesday, April 18, 2023",,54377.02599999999
Office Supplies,"Wednesday, April 19, 2023",,54377.02599999999
Office Supplies,"Thursday, April 20, 2023",1440.464,55817.48999999999
Office Supplies,"Friday, April 21, 2023",123.628,55941.11799999999
Office Supplies,"Saturday, April 22, 2023",675.06,56616.177999999985
Office Supplies,"Sunday, April 23, 2023",431.222,57047.39999999999
Office Supplies,"Monday, April 24, 2023",306.578,57353.97799999999
Office Supplies,"Tuesday, April 25, 2023",225.162,57579.139999999985
Office Supplies,"Wednesday, April 26, 2023",59.62,57638.75999999999
Office Supplies,"Thursday, April 27, 2023",216.73,57855.48999999999
Office Supplies,"Friday, April 28, 2023",43.312,57898.80199999999
Office Supplies,"Saturday, April 29, 2023",4.91,57903.71199999999
Office Supplies,"Sunday, April 30, 2023",400.826,58304.53799999999
Office Supplies,"Monday, May 01, 2023",7.936,58312.473999999995
Office Supplies,"Tuesday, May 02, 2023",109.62,58422.094
Office Supplies,"Wednesday, May 03, 2023",980.428,59402.522
Office Supplies,"Thursday, May 04, 2023",904.541,60307.062999999995
Office Supplies,"Friday, May 05, 2023",95.132,60402.19499999999
Office Supplies,"Saturday, May 06, 2023",1332.025,61734.219999999994
Office Supplies,"Sunday, May 07, 2023",87.444,61821.664
Office Supplies,"Monday, May 08, 2023",122.552,61944.216
Office Supplies,"Tuesday, May 09, 2023",384.392,62328.608
Office Supplies,"Wednesday, May 10, 2023",,62328.608
Office Supplies,"Thursday, May 11, 2023",231.494,62560.102
Office Supplies,"Friday, May 12, 2023",554.654,63114.756
Office Supplies,"Saturday, May 13, 2023",2019.978,65134.734000000004
Office Supplies,"Sunday, May 14, 2023",964.53,66099.26400000001
Office Supplies,"Monday, May 15, 2023",77.008,66176.27200000001
Office Supplies,"Tuesday, May 16, 2023",221.024,66397.29600000002
Office Supplies,"Wednesday, May 17, 2023",,66397.29600000002
Office Supplies,"Thursday, May 18, 2023",902.076,67299.37200000002
Office Supplies,"Friday, May 19, 2023",1108.57,68407.94200000002
Office Supplies,"Saturday, May 20, 2023",1005.998,69413.94000000003
Office Supplies,"Sunday, May 21, 2023",17.97,69431.91000000003
Office Supplies,"Monday, May 22, 2023",86.116,69518.02600000003
Office Supplies,"Tuesday, May 23, 2023",70.148,69588.17400000003
Office Supplies,"Wednesday, May 24, 2023",,69588.17400000003
Office Supplies,"Thursday, May 25, 2023",747.186,70335.36000000003
Office Supplies,"Friday, May 26, 2023",247.16,70582.52000000003
Office Supplies,"Saturday, May 27, 2023",604.91,71187.43000000004
Office Supplies,"Sunday, May 28, 2023",158.118,71345.54800000004
Office Supplies,"Monday, May 29, 2023",619.444,71964.99200000004
Office Supplies,"Tuesday, May 30, 2023",76.51,72041.50200000004
Office Supplies,"Wednesday, May 31, 2023",,72041.50200000004
Office Supplies,"Thursday, June 01, 2023",2850.246,74891.74800000004
Office Supplies,"Friday, June 02, 2023",132.736,75024.48400000004
Office Supplies,"Saturday, June 03, 2023",247.27,75271.75400000004
Office Supplies,"Sunday, June 04, 2023",145.11,75416.86400000005
Office Supplies,"Monday, June 05, 2023",20.736,75437.60000000005
Office Supplies,"Tuesday, June 06, 2023",26.4,75464.00000000004
Office Supplies,"Wednesday, June 07, 2023",,75464.00000000004
Office Supplies,"Thursday, June 08, 2023",240.732,75704.73200000005
Office Supplies,"Friday, June 09, 2023",806.232,76510.96400000005
Office Supplies,"Saturday, June 10, 2023",1497.922,78008.88600000006
Office Supplies,"Sunday, June 11, 2023",739.882,78748.76800000005
Office Supplies,"Monday, June 12, 2023",206.948,78955.71600000006
Office Supplies,"Tuesday, June 13, 2023",346.596,79302.31200000006
Office Supplies,"Wednesday, June 14, 2023",,79302.31200000006
Office Supplies,"Thursday, June 15, 2023",481.454,79783.76600000006
Office Supplies,"Friday, June 16, 2023",471.352,80255.11800000006
Office Supplies,"Saturday, June 17, 2023",235.582,80490.70000000006
Office Supplies,"Sunday, June 18, 2023",113.232,80603.93200000006
Office Supplies,"Monday, June 19, 2023",583.788,81187.72000000006
Office Supplies,"Tuesday, June 20, 2023",134.348,81322.06800000006
Office Supplies,"Wednesday, June 21, 2023",577.736,81899.80400000006
Office Supplies,"Thursday, June 22, 2023",91.059,81990.86300000006
Office Supplies,"Friday, June 23, 2023",,81990.86300000006
Office Supplies,"Saturday, June 24, 2023",838.16,82829.02300000006
Office Supplies,"Sunday, June 25, 2023",87.688,82916.71100000005
Office Supplies,"Monday, June 26, 2023",1304.2,84220.91100000005
Office Supplies,"Tuesday, June 27, 2023",39.51,84260.42100000005
Office Supplies,"Wednesday, June 28, 2023",,84260.42100000005
Office Supplies,"Thursday, June 29, 2023",3078.388,87338.80900000005
Office Supplies,"Friday, June 30, 2023",1614.732,88953.54100000006
Office Supplies,"Saturday, July 01, 2023",639.83,89593.37100000006
Office Supplies,"Sunday, July 02, 2023",169.192,89762.56300000005
Office Supplies,"Monday, July 03, 2023",459.784,90222.34700000005
Office Supplies,"Tuesday, July 04, 2023",,90222.34700000005
Office Supplies,"Wednesday, July 05, 2023",64.366,90286.71300000005
Office Supplies,"Thursday, July 06, 2023",19.002,90305.71500000004
Office Supplies,"Friday, July 07, 2023",52.356,90358.07100000004
Office Supplies,"Saturday, July 08, 2023",1304.264,91662.33500000004
Office Supplies,"Sunday, July 09, 2023",886.784,92549.11900000004
Office Supplies,"Monday, July 10, 2023",340.374,92889.49300000003
Office Supplies,"Tuesday, July 11, 2023",236.89,93126.38300000003
Office Supplies,"Wednesday, July 12, 2023",3.816,93130.19900000004
Office Supplies,"Thursday, July 13, 2023",373.94,93504.13900000004
Office Supplies,"Friday, July 14, 2023",405.192,93909.33100000003
Office Supplies,"Saturday, July 15, 2023",242.8,94152.13100000004
Office Supplies,"Sunday, July 16, 2023",2.912,94155.04300000003
Office Supplies,"Monday, July 17, 2023",200.76,94355.80300000003
Office Supplies,"Tuesday, July 18, 2023",32.936,94388.73900000003
Office Supplies,"Wednesday, July 19, 2023",,94388.73900000003
Office Supplies,"Thursday, July 20, 2023",1353.822,95742.56100000003
Office Supplies,"Friday, July 21, 2023",843.86,96586.42100000003
Office Supplies,"Saturday, July 22, 2023",,96586.42100000003
Office Supplies,"Sunday, July 23, 2023",338.488,96924.90900000003
Office Supplies,"Monday, July 24, 2023",,96924.90900000003
Office Supplies,"Tuesday, July 25, 2023",341.942,97266.85100000002
Office Supplies,"Wednesday, July 26, 2023",,97266.85100000002
Office Supplies,"Thursday, July 27, 2023",39.16,97306.01100000003
Office Supplies,"Friday, July 28, 2023",24.964,97330.97500000003
Office Supplies,"Saturday, July 29, 2023",273.332,97604.30700000003
Office Supplies,"Sunday, July 30, 2023",433.426,98037.73300000004
Office Supplies,"Monday, July 31, 2023",1157.276,99195.00900000003
Office Supplies,"Tuesday, August 01, 2023",277.724,99472.73300000004
Office Supplies,"Wednesday, August 02, 2023",,99472.73300000004
Office Supplies,"Thursday, August 03, 2023",184.2,99656.93300000003
Office Supplies,"Friday, August 04, 2023",20.07,99677.00300000004
Office Supplies,"Saturday, August 05, 2023",423.896,100100.89900000003
Office Supplies,"Sunday, August 06, 2023",437.936,100538.83500000004
Office Supplies,"Monday, August 07, 2023",2033.69,102572.52500000004
Office Supplies,"Tuesday, August 08, 2023",,102572.52500000004
Office Supplies,"Wednesday, August 09, 2023",,102572.52500000004
Office Supplies,"Thursday, August 10, 2023",247.28,102819.80500000004
Office Supplies,"Friday, August 11, 2023",555.142,103374.94700000004
Office Supplies,"Saturday, August 12, 2023",1140.7,104515.64700000004
Office Supplies,"Sunday, August 13, 2023",2185.948,106701.59500000004
Office Supplies,"Monday, August 14, 2023",22.44,106724.03500000005
Office Supplies,"Tuesday, August 15, 2023",1949.872,108673.90700000005
Office Supplies,"Wednesday, August 16, 2023",80.564,108754.47100000005
Office Supplies,"Thursday, August 17, 2023",4377.038,113131.50900000005
Office Supplies,"Friday, August 18, 2023",4472.954,117604.46300000005
Office Supplies,"Saturday, August 19, 2023",512.446,118116.90900000004
Office Supplies,"Sunday, August 20, 2023",549.11,118666.01900000004
Office Supplies,"Monday, August 21, 2023",5992.322,124658.34100000004
Office Supplies,"Tuesday, August 22, 2023",,124658.34100000004
Office Supplies,"Wednesday, August 23, 2023",219.664,124878.00500000005
Office Supplies,"Thursday, August 24, 2023",685.056,125563.06100000005
Office Supplies,"Friday, August 25, 2023",231.008,125794.06900000005
Office Supplies,"Saturday, August 26, 2023",53.72,125847.78900000005
Office Supplies,"Sunday, August 27, 2023",1804.956,127652.74500000005
Office Supplies,"Monday, August 28, 2023",270.714,127923.45900000006
Office Supplies,"Tuesday, August 29, 2023",87.448,128010.90700000006
Office Supplies,"Wednesday, August 30, 2023",,128010.90700000006
Office Supplies,"Thursday, August 31, 2023",1243.954,129254.86100000006
Office Supplies,"Friday, September 01, 2023",345.1,129599.96100000007
Office Supplies,"Saturday, September 02, 2023",2852.518,132452.47900000008
Office Supplies,"Sunday, September 03, 2023",589.448,133041.92700000008
Office Supplies,"Monday, September 04, 2023",1477.484,134519.41100000008
Office Supplies,"Tuesday, September 05, 2023",237.476,134756.88700000008
Office Supplies,"Wednesday, September 06, 2023",,134756.88700000008
Office Supplies,"Thursday, September 07, 2023",2388.661,137145.54800000007
Office Supplies,"Friday, September 08, 2023",236.072,137381.62000000005
Office Supplies,"Saturday, September 09, 2023",1427.003,138808.62300000005
Office Supplies,"Sunday, September 10, 2023",1290.524,140099.14700000006
Office Supplies,"Monday, September 11, 2023",2529.2,142628.34700000007
Office Supplies,"Tuesday, September 12, 2023",483.19,143111.53700000007
Office Supplies,"Wednesday, September 13, 2023",15.92,143127.45700000008
Office Supplies,"Thursday, September 14, 2023",1307.08,144434.53700000007
Office Supplies,"Friday, September 15, 2023",3482.828,147917.36500000008
Office Supplies,"Saturday, September 16, 2023",633.186,148550.55100000006
Office Supplies,"Sunday, September 17, 2023",658.206,149208.75700000007
Office Supplies,"Monday, September 18, 2023",872.79,150081.54700000008
Office Supplies,"Tuesday, September 19, 2023",262.954,150344.50100000008
Office Supplies,"Wednesday, September 20, 2023",113.824,150458.32500000007
Office Supplies,"Thursday, September 21, 2023",186.212,150644.53700000007
Office Supplies,"Friday, September 22, 2023",5854.139,156498.67600000006
Office Supplies,"Saturday, September 23, 2023",1011.176,157509.85200000007
